isoform_id	ES	ES_genomic_start	ES_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000435970	1	111460300	111460406	ENSG00000009413	REV3L	111299950,111302770,111304262,111304712,111304843,111305987,111306616,111311498,111311784,111313268,111318715,111319397,111319974,111321907,111321968,111323346,111326976,111328556,111329537,111330163,111330476,111336044,111336474,111340784,111343674,111345216,111345613,111345732,111350510,111358978,111359585,111359878,111359880,111360287,111360438,111360813,111360998,111368632,111368654,111371025,111371535,111381218,111381570,111384048,111385013,111390595,111391220,111392956,111392958,111393422,111394847,111396171,111397555,111401982,111405330,111405835,111407072,111407850,111409963,111410046,111412935,111414062,111415147,111417133,111420433,111423585,111423587,111427646,111432377,111432522,111432524,111435606,111439576,111445328,111448265,111454984,111455604,111455915,111459959,111461582,111464072,111464074,111465225,111467894,111469030,111469434,111474225,111474825,111474956,111475122,111476814,111476822,111481755
ENST00000261534	1	77312298	77312635	ENSG00000009830	POMT2	77275398,77276100,77276252,77279855,77280465,77281431,77287193,77287792,77292976,77293615,77294018,77295866,77299624,77299626,77303607,77305567,77305990,77308298,77310141,77311297,77314288,77314438,77316064,77317059,77319725
ENST00000394673	1	32366665	32366757	ENSG00000010244	ZNF207	32351904,32351906,32354455,32356499,32356677,32358944,32365105,32365188,32367013,32368195,32368873,32369227,32370400,32370501,32370756,32370804,32370806,32372668,32372670,32373336,32379754,32380213
ENST00000471408	1	6549476	6549484	ENSG00000010295	IFFO1	6539761,6539763,6543012,6543485,6548869,6549128,6550157,6550299,6552448,6552922,6555753
ENST00000396840	2	6549476;6551398	6549484;6551503	ENSG00000010295	IFFO1	6539761,6539763,6543012,6543485,6548869,6549128,6550157,6550299,6552448,6552922,6555753
ENST00000345716	1	52480879	52481914	ENSG00000010322	NISCH	52456954,52457092,52457916,52460546,52461932,52462298,52464484,52471675,52478634,52479986,52482783,52482785,52483131,52483133,52483879
ENST00000449039	2	6904733;6905845	6905075;6905954	ENSG00000010626	LRRC23	6874995,6875700,6882381,6883600,6883676,6884124,6884536,6888048,6892950,6893524,6894590,6899760,6900184,6911635,6912700,6912813,6913339,6913711
ENST00000537971	1	3083653	3083719	ENSG00000011105	TSPAN9	3082201,3082203,3086083,3087088,3087152,3088119,3088231,3088644,3089772,3092021,3093901,3100367,3101431,3103307,3103604,3105879,3106067,3107562,3107564,3112321,3113732,3113734,3123698,3123700,3124552,3128124,3129011,3131290,3132231,3136593,3137844,3137846,3140426,3141039,3141041,3145747,3150855,3151181,3151199,3151201,3151203,3151205,3151207,3154837,3162372,3164366,3165897,3167643,3170627,3170629,3173554,3178435,3179658,3181955,3183088,3184710,3185119,3187337,3187770,3187874,3189076,3189242,3189244,3189986,3190309,3190840,3191666,3192708,3193534,3194531,3195766,3196467,3201410,3203307,3204048,3205535,3206732,3207019,3208047,3209546,3210469,3211768,3213898,3213959,3218038,3218120,3218371,3219269,3220408,3221503,3222193,3223076,3223862,3225498,3227037,3228220,3228233,3230773,3231834,3232733,3233500,3233730,3234308,3238833,3238937,3240966,3241908,3247943,3249910,3250214,3250949,3254843,3254894,3254912,3255264,3259488,3261613,3261615,3261803,3266574,3267836,3267905,3271473,3271715,3272312,3272488,3275900,3277518,3278071,3279323,3279676,3281273,3281811,3282122
ENST00000678463	2	58206465;58207561	58206547;58207729	ENSG00000011143	MKS1	58206140,58210446,58211376,58212207,58215784,58218049
ENST00000680649	1	15398630	15398766	ENSG00000011243	AKAP8L	15381084,15381331,15391889,15392527,15395170,15397205,15399170,15400684,15401076,15401330,15409891,15415296
ENST00000650792	1	45391583	45391648	ENSG00000011376	LARS2	45389458,45393443,45394148,45395082,45397317,45400191,45409445,45414563,45416551,45426287,45431981,45433518,45434214,45434216,45439710,45442675,45445534,45446830,45446832,45451516,45455414,45456773,45459320,45459798,45459800,45459802,45461675,45463308,45464187,45467941,45470413,45474245,45474293,45475852,45476238,45477955,45477957,45478143,45480331,45494936,45495582,45496452,45499684,45500514,45500666,45500768,45501358,45502009,45503458,45504410,45504412,45504414,45504416,45505183,45505935,45510669,45514074,45514241,45516108,45518812,45521241,45521974,45524694,45524696,45524698,45524700,45524746,45524843,45525869,45527024,45527026,45536265,45540731,45543816,45545149,45546152,45547120,45548177,45549504,45550514,45553944,45554360
ENST00000691414	1	17141322	17141381	ENSG00000011405	PIK3C2A	17077849,17083423,17085987,17085989,17089678,17089686,17089688,17091165,17097019,17097021,17102685,17105742,17106315,17108015,17108337,17108482,17111791,17112930,17115682,17117649,17119609,17120521,17122532,17123726,17134947,17135165,17135806,17136445,17137358,17138192,17140945,17140985,17142002,17144764,17144963,17146589,17148077,17148322,17152806,17154689,17158216,17162394,17162502,17163174,17165643,17167676,17175362,17175364,17178125,17183039,17183041,17184318,17188008,17188206,17188293,17191467,17192013,17194367,17198660,17202124,17204136
ENST00000265970	1	17141322	17141381	ENSG00000011405	PIK3C2A	17077849,17083423,17085987,17085989,17089678,17089686,17089688,17091165,17097019,17097021,17102685,17105742,17106315,17108015,17108337,17108482,17111791,17112930,17115682,17117649,17119609,17120521,17122532,17123726,17134947,17135165,17135806,17136445,17137358,17138192,17140945,17140985,17142002,17144764,17144963,17146589,17148077,17148322,17152806,17154689,17158216,17162394,17162502,17163174,17165643,17167676,17175362,17175364,17178125,17183039,17183041,17184318,17188008,17188206,17188293,17191467,17192013,17194367,17198660,17202124,17204136
ENST00000391919	1	46381726	46383476	ENSG00000011485	PPP5C	46348266,46349683,46350373,46352982,46356946,46358080,46365688,46365690,46365799,46366490,46366624,46366626,46367385,46367714,46368347,46369094,46369110,46371416,46371807,46371856,46372345,46373188,46373410,46374777,46375050,46376523,46378043,46378397,46378766,46381245,46381247,46382841,46383125,46383127,46383670,46384042,46385017,46386339,46387002,46387368,46388881,46390658
ENST00000700182	3	43079334;43106456;43121558	43079399;43106533;43121676	ENSG00000012048	BRCA1	43047597,43047627,43053231,43054103,43057888,43058240,43059173,43059432,43062058,43065788,43070232,43072257,43073111,43073899,43074474,43077084,43079891,43081576,43082559,43082733,43088979,43092105,43094720,43101835,43105290,43106524,43106758,43107525,43110957,43110959,43111159,43116569,43118521,43131412,43131928,43134229,43134292,43135008,43135407,43135409,43136711,43138055,43139965,43141337,43144297,43144299,43144679,43151976,43155314,43165887,43167450,43167452,43168508
ENST00000470229	1	151361059	151361249	ENSG00000013374	NUB1	151342562,151342564,151347602,151347949,151351754,151352121,151356494,151356496,151363112,151363516,151365468,151365905,151366676,151367620,151368372,151373753
ENST00000432425	1	200860125	200860215	ENSG00000013441	CLK1	200858102,200858104
BambuTx449	1	99718346	99718500	ENSG00000014919	COX15	99711041,99712885,99713552,99718876,99719318,99724693,99724897,99724899,99726539,99731452
ENST00000622694	1	17773610	17774016	ENSG00000015475	BID	17734259,17738660,17740305,17740307,17740912,17741327,17745518,17751809,17752220,17752454,17752742,17753879,17754522,17754566,17756720,17756990,17758018,17760726,17763021,17766426,17770347,17770864
ENST00000508532	1	130929998	130930249	ENSG00000017260	ATP2C1	130850875,130851574,130852858,130853408,130853766,130856748,130857722,130861137,130861324,130862742,130869521,130871371,130874168,130877830,130878054,130879216,130879532,130879926,130882344,130882666,130883550,130888558,130888560,130889188,130889433,130890344,130892426,130892428,130892678,130892680,130895068,130896880,130897997,130899229,130899245,130901117,130901689,130903797,130906780,130906793,130912795,130916282,130918686,130922240,130925937,130926769,130927735,130928506,130930050,130935351,130935866,130941289,130941291,130941541,130943010,130945412,130949097,130949151,130953269,130953618,130959040,130960419,130962085,130963520,130965035,130966732,130967624,130969584,130970774,130972139,130978396,130978959,130979613,130979638,130981112,130981114,130981537,130983091,130983223,130983802,130984347,130985164,130985195,130985751,130989433,130991026,130992887,130995051,130995487,130996450,130996746,130996813,130996967,130996969,131002056,131003611,131006807,131008054,131009336,131009439,131012725,131014620
ENST00000381006	1	70791225	70793557	ENSG00000018189	RUFY3	70705911,70706422,70709488,70710249,70710251,70710253,70710255,70710257,70713168,70716465,70719667,70724106,70725528,70730987,70732429,70732449,70734704,70736014,70737311,70737360,70741579,70741979,70745695,70746737,70753814,70756311,70757867,70757980,70757982,70760157,70762720,70762722,70763784,70764323,70766389,70769026,70769966,70771225,70777775,70778101,70778999,70780438,70782781,70783309,70784062,70785705,70788153,70794218,70797359,70798720,70804109,70804519,70804521,70805547,70805700,70808124
ENST00000347616	1	40971434	40972717	ENSG00000018236	CNTN1	40694877,40694879,40698172,40699682,40700982,40702282,40702416,40705894,40708601,40715499,40719051,40719667,40719761,40719984,40720448,40720797,40721793,40722017,40722183,40722623,40723113,40723819,40725269,40726385,40727484,40729520,40731925,40731927,40732616,40739356,40744178,40744345,40746669,40746825,40747521,40747873,40750240,40750416,40750526,40754606,40762673,40765897,40770511,40770531,40773100,40775290,40777710,40778340,40780543,40781510,40782908,40788291,40789533,40789535,40790077,40790112,40791825,40792111,40794167,40794451,40795754,40796013,40798655,40801271,40803982,40806493,40807939,40808876,40808928,40810186,40812730,40813263,40813436,40813660,40817395,40817562,40818200,40820763,40824317,40825480,40826596,40826876,40827867,40827878,40827880,40828498,40828500,40832257,40833819,40834275,40837111,40842192,40844735,40847823,40848683,40850664,40851645,40854572,40858669,40864838,40870741,40872546,40874440,40875229,40875678,40878142,40879927,40881512,40881728,40882746,40887706,40887930,40890411,40895292,40898450,40898885,40899546,40899604,40899606,40900141,40902148,40902212,40903154,40904573,40904950,40904952,40905915,40907497,40907715,40909732,40910358,40910858,40910918,40918293,40921442,40922839,40923678,40930128,40933152,40933987,40934253,40935204,40936214,40938918,40942288,40942909,40944056,40946216,40947269,40947271,40959175,40960468,40962266,40962763,40962765,40964559,40964561,40965593,40965647,40967599,40967601,40970726,40971367,40972189,40975293,40975673,40976459,40976461,40978887,40978889,40980283,40980564,40981095,40984549,40984835,40986117,40986356,40991963,40992466,40992860,41000875,41001095,41001097,41004827,41006208,41006796,41007690,41007726,41007855,41011634,41013565,41013838,41019401,41021453,41024763,41029965,41033480,41037277,41040375,41043691,41044963,41046582,41049241,41049263,41050044,41051029,41052312,41054779,41054878,41057984,41059892,41059894,41062706,41063480,41064526,41065505,41068119,41069635,41070304,41071322,41071926,41071985
ENST00000551295	2	40828184;40971434	40828301;40972717	ENSG00000018236	CNTN1	40694877,40694879,40698172,40699682,40700982,40702282,40702416,40705894,40708601,40715499,40719051,40719667,40719761,40719984,40720448,40720797,40721793,40722017,40722183,40722623,40723113,40723819,40725269,40726385,40727484,40729520,40731925,40731927,40732616,40739356,40744178,40744345,40746669,40746825,40747521,40747873,40750240,40750416,40750526,40754606,40762673,40765897,40770511,40770531,40773100,40775290,40777710,40778340,40780543,40781510,40782908,40788291,40789533,40789535,40790077,40790112,40791825,40792111,40794167,40794451,40795754,40796013,40798655,40801271,40803982,40806493,40807939,40808876,40808928,40810186,40812730,40813263,40813436,40813660,40817395,40817562,40818200,40820763,40824317,40825480,40826596,40826876,40827867,40827878,40827880,40828498,40828500,40832257,40833819,40834275,40837111,40842192,40844735,40847823,40848683,40850664,40851645,40854572,40858669,40864838,40870741,40872546,40874440,40875229,40875678,40878142,40879927,40881512,40881728,40882746,40887706,40887930,40890411,40895292,40898450,40898885,40899546,40899604,40899606,40900141,40902148,40902212,40903154,40904573,40904950,40904952,40905915,40907497,40907715,40909732,40910358,40910858,40910918,40918293,40921442,40922839,40923678,40930128,40933152,40933987,40934253,40935204,40936214,40938918,40942288,40942909,40944056,40946216,40947269,40947271,40959175,40960468,40962266,40962763,40962765,40964559,40964561,40965593,40965647,40967599,40967601,40970726,40971367,40972189,40975293,40975673,40976459,40976461,40978887,40978889,40980283,40980564,40981095,40984549,40984835,40986117,40986356,40991963,40992466,40992860,41000875,41001095,41001097,41004827,41006208,41006796,41007690,41007726,41007855,41011634,41013565,41013838,41019401,41021453,41024763,41029965,41033480,41037277,41040375,41043691,41044963,41046582,41049241,41049263,41050044,41051029,41052312,41054779,41054878,41057984,41059892,41059894,41062706,41063480,41064526,41065505,41068119,41069635,41070304,41071322,41071926,41071985
ENST00000681891	1	177468416	177468524	ENSG00000018510	AGPS	177395878,177396324,177397342,177404486,177405360,177409671,177415393,177415613,177416109,177417263,177424424,177424426,177424864,177431549,177437486,177438289,177441682,177446121,177454413,177459857,177461315,177461350,177464086,177467049,177467156,177467314,177468568,177470572,177470798,177473815,177474321,177474435,177474757,177475670,177480269,177491000,177492630,177493811,177493813,177494471,177496234,177496306,177496999,177497832,177499835,177503600,177503858,177509139,177509184,177512284,177512988,177513379,177513902,177520393,177525752,177525754,177528537,177528771,177532821,177537500,177538767,177540058,177540155,177541301,177541491,177549696,177550843,177551352,177552243,177552991,177553035,177553600,177555063,177556486,177558178,177561927,177563307,177563362
ENST00000680893	1	177393276	177393536	ENSG00000018510	AGPS	177395878,177396324,177397342,177404486,177405360,177409671,177415393,177415613,177416109,177417263,177424424,177424426,177424864,177431549,177437486,177438289,177441682,177446121,177454413,177459857,177461315,177461350,177464086,177467049,177467156,177467314,177468568,177470572,177470798,177473815,177474321,177474435,177474757,177475670,177480269,177491000,177492630,177493811,177493813,177494471,177496234,177496306,177496999,177497832,177499835,177503600,177503858,177509139,177509184,177512284,177512988,177513379,177513902,177520393,177525752,177525754,177528537,177528771,177532821,177537500,177538767,177540058,177540155,177541301,177541491,177549696,177550843,177551352,177552243,177552991,177553035,177553600,177555063,177556486,177558178,177561927,177563307,177563362
