ensembl_transcript_id	TXNAME	H9-FT_1	transcript_length
ENST00000333527	ENST00000333527.6	0.48302	797
ENST00000333552	ENST00000333552.9	0.12444	786
ENST00000333610	ENST00000333610.4	1.82651	941
ENST00000333775	ENST00000333775.9	19.00541	999
ENST00000333976	ENST00000333976.7	0.12076	942
ENST00000334122	ENST00000334122.5	0.12076	840
ENST00000334307	ENST00000334307.10	1.71852	866
ENST00000334350	ENST00000334350.7	0.76986	425
ENST00000334356	ENST00000334356.2	0.12076	608
ENST00000334441	ENST00000334441.4	0.12076	328
ENST00000334454	ENST00000334454.10	0.25143	796
ENST00000334482	ENST00000334482.9	0.81847	784
ENST00000334598	ENST00000334598.12	10.56604	943
ENST00000334678	ENST00000334678.8	34.05498	820
ENST00000334681	ENST00000334681.9	1.32831	830
ENST00000334816	ENST00000334816.12	5.32339	685
ENST00000334841	ENST00000334841.10	0.44189	724
ENST00000335046	ENST00000335046.7	0.38902	737
ENST00000335174	ENST00000335174.6	4.91631	784
ENST00000335183	ENST00000335183.11	9.66991	841
ENST00000335209	ENST00000335209.12	0.84529	989
ENST00000335282	ENST00000335282.5	0.60258	536
ENST00000335661	ENST00000335661.6	0.06038	809
ENST00000335890	ENST00000335890.3	22.2703	773
ENST00000335895	ENST00000335895.12	265.01826	897
ENST00000336097	ENST00000336097.7	3.37356	986
ENST00000336133	ENST00000336133.8	49.18905	898
ENST00000336300	ENST00000336300.9	2.21651	722
ENST00000336520	ENST00000336520.8	3.52133	738
ENST00000336695	ENST00000336695.4	30.81989	496
ENST00000336769	ENST00000336769.9	0.12703	546
ENST00000336906	ENST00000336906.6	0.12076	586
ENST00000337404	ENST00000337404.8	0.39917	991
ENST00000337554	ENST00000337554.8	4.83023	836
ENST00000337841	ENST00000337841.4	12.84037	946
ENST00000338145	ENST00000338145.7	0.69872	896
ENST00000338327	ENST00000338327.4	0.36227	331
ENST00000338338	ENST00000338338.10	39.58017	753
ENST00000338366	ENST00000338366.6	0.5663	814
ENST00000338401	ENST00000338401.8	1.39842	544
ENST00000338498	ENST00000338498.6	0.24151	723
ENST00000338590	ENST00000338590.8	0.36227	713
ENST00000338597	ENST00000338597.9	1.09364	813
ENST00000338783	ENST00000338783.7	0.15185	674
ENST00000338825	ENST00000338825.5	25.84171	827
ENST00000338897	ENST00000338897.4	0.12076	426
ENST00000338995	ENST00000338995.10	0.51638	722
ENST00000339144	ENST00000339144.3	0.30189	484
ENST00000339145	ENST00000339145.8	0.20704	822
ENST00000339176	ENST00000339176.8	0.15467	626
ENST00000339195	ENST00000339195.10	2.97674	890
ENST00000339217	ENST00000339217.8	0.17299	953
ENST00000339437	ENST00000339437.11	0.9891	987
ENST00000339471	ENST00000339471.8	0.50071	643
ENST00000339624	ENST00000339624.9	5.61545	506
ENST00000339642	ENST00000339642.10	0.12568	511
ENST00000339643	ENST00000339643.9	0.50011	633
ENST00000339737	ENST00000339737.6	1.38332	698
ENST00000339766	ENST00000339766.8	7.96987	732
ENST00000339812	ENST00000339812.3	2.05285	480
ENST00000339942	ENST00000339942.11	0.14686	546
ENST00000340062	ENST00000340062.9	0.90273	953
ENST00000340192	ENST00000340192.11	3.12808	949
ENST00000340200	ENST00000340200.5	0.60378	713
ENST00000340699	ENST00000340699.7	0.67564	734
ENST00000340900	ENST00000340900.3	0.22782	878
ENST00000341023	ENST00000341023.2	0.96605	510
ENST00000341039	ENST00000341039.6	2.38137	913
ENST00000341298	ENST00000341298.3	13.12492	486
ENST00000341627	ENST00000341627.5	0.73326	881
ENST00000341653	ENST00000341653.6	2.03048	330
ENST00000341685	ENST00000341685.8	5.13211	870
ENST00000341694	ENST00000341694.6	0.57289	899
ENST00000341942	ENST00000341942.10	43.83384	594
ENST00000342071	ENST00000342071.5	0.30685	894
ENST00000342073	ENST00000342073.4	0.12076	924
ENST00000342166	ENST00000342166.10	37.34113	688
ENST00000342260	ENST00000342260.9	0.64008	736
ENST00000342422	ENST00000342422.3	0.15674	896
ENST00000342616	ENST00000342616.4	0.41353	983
ENST00000342669	ENST00000342669.8	253.70801	515
ENST00000342688	ENST00000342688.4	0.12076	498
ENST00000342690	ENST00000342690.4	0.18095	852
ENST00000342935	ENST00000342935.7	0.12264	967
ENST00000343087	ENST00000343087.4	0.24151	421
ENST00000343195	ENST00000343195.8	0.15944	663
ENST00000343376	ENST00000343376.8	0.24713	614
ENST00000343677	ENST00000343677.4	14.36992	731
ENST00000343761	ENST00000343761.4	0.24166	598
ENST00000343986	ENST00000343986.9	685.67577	358
ENST00000344022	ENST00000344022.7	0.36227	989
ENST00000344085	ENST00000344085.9	0.12916	496
ENST00000344300	ENST00000344300.3	0.06558	875
ENST00000344318	ENST00000344318.4	4.78944	945
ENST00000344429	ENST00000344429.9	5.29108	896
ENST00000344546	ENST00000344546.8	1.22613	553
ENST00000344700	ENST00000344700.8	0.9765	671
ENST00000344726	ENST00000344726.10	56.68755	865
ENST00000344740	ENST00000344740.4	0.24151	973
ENST00000344843	ENST00000344843.12	39.31802	700
ENST00000344870	ENST00000344870.4	1.69058	527
ENST00000344877	ENST00000344877.10	29.46874	638
ENST00000344887	ENST00000344887.10	1.5341	843
ENST00000345358	ENST00000345358.12	25.14454	795
ENST00000345436	ENST00000345436.8	2.8219	571
ENST00000346365	ENST00000346365.8	10.87718	960
ENST00000346473	ENST00000346473.8	44.92997	903
ENST00000346501	ENST00000346501.8	0.61996	882
ENST00000346714	ENST00000346714.7	1.44907	694
ENST00000346968	ENST00000346968.2	0.12631	645
ENST00000347067	ENST00000347067.9	1.08679	550
ENST00000347206	ENST00000347206.8	2.33248	633
ENST00000347512	ENST00000347512.8	1076.42382	607
ENST00000347941	ENST00000347941.4	6.54277	463
ENST00000347978	ENST00000347978.2	0.96605	823
ENST00000348108	ENST00000348108.8	310.44733	722
ENST00000348222	ENST00000348222.3	9.47292	880
ENST00000348259	ENST00000348259.9	4.12747	661
ENST00000348462	ENST00000348462.6	1092.59518	452
ENST00000348795	ENST00000348795.8	0.37711	684
ENST00000348899	ENST00000348899.7	0.24151	569
ENST00000349299	ENST00000349299.7	2.99655	596
ENST00000349311	ENST00000349311.12	0.18483	838
ENST00000349379	ENST00000349379.5	1.19007	890
ENST00000349555	ENST00000349555.7	0.36227	867
ENST00000349663	ENST00000349663.6	0.13188	548
ENST00000349807	ENST00000349807.3	0.06038	705
ENST00000349893	ENST00000349893.8	2.82015	948
ENST00000349996	ENST00000349996.6	0.12076	565
ENST00000350021	ENST00000350021.2	2.78306	666
ENST00000350499	ENST00000350499.6	0.44376	894
ENST00000350605	ENST00000350605.4	0.12076	696
ENST00000350771	ENST00000350771.7	4.24431	687
ENST00000350887	ENST00000350887.5	0.17149	942
ENST00000351079	ENST00000351079.8	3.78286	907
ENST00000351137	ENST00000351137.8	6.75934	508
ENST00000351325	ENST00000351325.9	1.50054	576
ENST00000351554	ENST00000351554.8	2.50148	678
ENST00000351760	ENST00000351760.11	0.12875	837
ENST00000352068	ENST00000352068.5	0.1223	771
ENST00000352203	ENST00000352203.8	1.32173	793
ENST00000352327	ENST00000352327.5	4.4706	835
ENST00000352433	ENST00000352433.10	44.56509	715
ENST00000352435	ENST00000352435.8	2.22207	596
ENST00000352551	ENST00000352551.9	2.58409	665
ENST00000353004	ENST00000353004.7	0.06038	873
ENST00000353107	ENST00000353107.8	31.63798	947
ENST00000353598	ENST00000353598.6	0.67491	766
ENST00000354078	ENST00000354078.7	0.06038	831
ENST00000354147	ENST00000354147.7	0.83785	667
ENST00000354171	ENST00000354171.13	156.95163	851
ENST00000354194	ENST00000354194.4	0.03019	651
ENST00000354267	ENST00000354267.3	0.67503	767
ENST00000354323	ENST00000354323.3	0.12076	935
ENST00000354332	ENST00000354332.8	0.27356	566
ENST00000354361	ENST00000354361.3	0.64614	926
ENST00000354445	ENST00000354445.2	0.18113	696
ENST00000354470	ENST00000354470.7	0.36429	433
ENST00000354541	ENST00000354541.7	0.70441	495
ENST00000354559	ENST00000354559.9	0.39585	615
ENST00000354679	ENST00000354679.3	3.19928	765
ENST00000354760	ENST00000354760.4	29.10211	809
ENST00000354895	ENST00000354895.4	15.48327	901
ENST00000355040	ENST00000355040.8	0.12275	759
ENST00000355057	ENST00000355057.3	3.74342	389
ENST00000355491	ENST00000355491.5	0.15934	803
ENST00000355572	ENST00000355572.6	26.12544	977
ENST00000355603	ENST00000355603.3	0.12076	528
ENST00000355693	ENST00000355693.5	22.46977	818
ENST00000355801	ENST00000355801.4	0.92582	486
ENST00000355857	ENST00000355857.8	42.65461	564
ENST00000355860	ENST00000355860.7	0.50573	710
ENST00000355938	ENST00000355938.9	38.54966	598
ENST00000355968	ENST00000355968.10	5.95201	818
ENST00000356047	ENST00000356047.4	0.06038	781
ENST00000356142	ENST00000356142.4	0.37599	907
ENST00000356455	ENST00000356455.9	57.19317	777
ENST00000356456	ENST00000356456.9	0.18807	726
ENST00000356476	ENST00000356476.3	3.13965	503
ENST00000356483	ENST00000356483.8	0.37271	677
ENST00000356530	ENST00000356530.6	0.36227	473
ENST00000356562	ENST00000356562.6	0.06038	642
ENST00000356714	ENST00000356714.6	7.89131	658
ENST00000356762	ENST00000356762.7	0.24151	733
ENST00000356906	ENST00000356906.7	0.82822	978
ENST00000356950	ENST00000356950.2	1.61092	495
ENST00000357156	ENST00000357156.7	51.30198	662
ENST00000357194	ENST00000357194.10	0.44217	660
ENST00000357360	ENST00000357360.5	39.24558	967
ENST00000357501	ENST00000357501.6	0.24151	975
ENST00000357790	ENST00000357790.5	72.73654	445
ENST00000357866	ENST00000357866.4	0.35336	546
ENST00000357971	ENST00000357971.7	0.29726	650
ENST00000358105	ENST00000358105.8	0.56097	879
ENST00000358206	ENST00000358206.4	0.24151	933
ENST00000358234	ENST00000358234.5	0.48302	707
ENST00000358435	ENST00000358435.9	182.03139	434
ENST00000358455	ENST00000358455.4	1.32831	498
ENST00000358514	ENST00000358514.9	1.98108	977
ENST00000358607	ENST00000358607.11	17.6287	767
ENST00000358666	ENST00000358666.7	19.90984	513
ENST00000358724	ENST00000358724.4	0.06038	526
ENST00000358726	ENST00000358726.6	0.15403	850
ENST00000358739	ENST00000358739.5	3.01889	495
ENST00000358778	ENST00000358778.4	0.12076	657
ENST00000358788	ENST00000358788.10	0.24638	693
ENST00000358888	ENST00000358888.7	13.8526	551
ENST00000358950	ENST00000358950.4	0.48302	701
ENST00000358990	ENST00000358990.3	0.13207	661
ENST00000358993	ENST00000358993.3	0.12076	408
ENST00000359193	ENST00000359193.4	3.13965	493
ENST00000359239	ENST00000359239.3	0.48302	846
ENST00000359274	ENST00000359274.5	0.24289	745
ENST00000359303	ENST00000359303.4	1.32831	512
ENST00000359461	ENST00000359461.10	1.06145	943
ENST00000359611	ENST00000359611.4	4.83023	487
ENST00000359614	ENST00000359614.9	0.52286	555
ENST00000359681	ENST00000359681.3	269.4051	742
ENST00000359803	ENST00000359803.7	4.47194	985
ENST00000359832	ENST00000359832.8	1.18377	323
ENST00000359875	ENST00000359875.10	0.74909	914
ENST00000359927	ENST00000359927.3	0.12076	499
ENST00000360117	ENST00000360117.8	0.18058	877
ENST00000360382	ENST00000360382.4	0.24151	731
ENST00000360440	ENST00000360440.5	0.48302	343
ENST00000360464	ENST00000360464.6	0.04025	629
ENST00000360525	ENST00000360525.9	3.58094	707
ENST00000360629	ENST00000360629.3	2.20056	361
ENST00000360656	ENST00000360656.4	3.2604	647
ENST00000360668	ENST00000360668.8	10.88923	964
ENST00000360961	ENST00000360961.11	0.20117	904
ENST00000361148	ENST00000361148.6	1.61961	807
ENST00000361157	ENST00000361157.11	23.04674	812
ENST00000361227	ENST00000361227.2	1873.28218	346
ENST00000361298	ENST00000361298.9	114.5189	810
ENST00000361335	ENST00000361335.1	335.82142	297
ENST00000361390	ENST00000361390.2	3192.17523	956
ENST00000361436	ENST00000361436.10	28.78618	634
ENST00000361496	ENST00000361496.3	0.04025	822
ENST00000361531	ENST00000361531.6	16.28614	883
ENST00000361532	ENST00000361532.9	1.97864	792
ENST00000361575	ENST00000361575.4	2.79057	390
ENST00000361681	ENST00000361681.2	908.32389	525
ENST00000361692	ENST00000361692.4	0.10431	543
ENST00000361739	ENST00000361739.1	4923.32802	684
ENST00000361764	ENST00000361764.9	7.34777	823
ENST00000361815	ENST00000361815.9	2.72364	768
ENST00000361899	ENST00000361899.2	822.36917	681
ENST00000362020	ENST00000362020.4	1.86339	828
ENST00000362034	ENST00000362034.7	24.89839	693
ENST00000362052	ENST00000362052.7	0.64862	703
ENST00000362077	ENST00000362077.4	0.12076	641
ENST00000362079	ENST00000362079.2	4773.59103	784
ENST00000362093	ENST00000362093.4	0.50288	412
ENST00000362127	ENST00000362127.2	0.48302	81
ENST00000362165	ENST00000362165.2	10.14347	78
ENST00000362181	ENST00000362181.3	0.72453	72
ENST00000362205	ENST00000362205.1	8.45289	77
ENST00000362210	ENST00000362210.1	0.24151	119
ENST00000362252	ENST00000362252.3	0.84529	99
ENST00000362280	ENST00000362280.3	0.36227	84
ENST00000362409	ENST00000362409.1	0.12076	107
ENST00000362429	ENST00000362429.1	0.12076	110
ENST00000362480	ENST00000362480.1	0.24151	116
ENST00000362570	ENST00000362570.1	0.12076	113
ENST00000362588	ENST00000362588.1	0.48302	141
ENST00000362601	ENST00000362601.1	1.56982	101
ENST00000362603	ENST00000362603.1	3.01889	126
ENST00000362698	ENST00000362698.1	0.24151	116
ENST00000362728	ENST00000362728.1	2.29436	107
ENST00000362756	ENST00000362756.1	0.12076	107
ENST00000362768	ENST00000362768.1	0.72453	119
ENST00000362846	ENST00000362846.1	0.12076	100
ENST00000362927	ENST00000362927.1	2.41511	97
ENST00000363004	ENST00000363004.1	0.48302	119
ENST00000363046	ENST00000363046.1	10.38498	264
ENST00000363188	ENST00000363188.1	1.0868	109
ENST00000363265	ENST00000363265.1	0.24151	113
ENST00000363286	ENST00000363286.1	0.12076	116
ENST00000363294	ENST00000363294.1	0.12076	101
ENST00000363299	ENST00000363299.1	0.12076	116
ENST00000363354	ENST00000363354.2	0.12076	107
ENST00000363377	ENST00000363377.1	0.12076	107
ENST00000363380	ENST00000363380.1	0.24151	107
ENST00000363386	ENST00000363386.1	0.12076	109
ENST00000363391	ENST00000363391.1	0.12076	112
ENST00000363496	ENST00000363496.1	0.12076	107
ENST00000363519	ENST00000363519.1	7.60761	107
ENST00000363605	ENST00000363605.1	0.12076	345
ENST00000363756	ENST00000363756.1	1.32831	130
ENST00000363781	ENST00000363781.1	0.36227	105
ENST00000363813	ENST00000363813.1	0.12076	104
ENST00000363862	ENST00000363862.1	0.48302	105
ENST00000363925	ENST00000363925.1	5.55476	141
ENST00000363945	ENST00000363945.1	0.60378	107
ENST00000363964	ENST00000363964.1	1.32831	101
ENST00000363969	ENST00000363969.1	0.12076	126
ENST00000364003	ENST00000364003.1	1.20756	117
ENST00000364047	ENST00000364047.1	4.3472	96
ENST00000364054	ENST00000364054.1	3.13965	107
ENST00000364133	ENST00000364133.1	0.12076	136
ENST00000364174	ENST00000364174.1	1.93209	107
ENST00000364292	ENST00000364292.1	0.12076	107
ENST00000364300	ENST00000364300.1	1.0868	164
ENST00000364309	ENST00000364309.1	1.81133	107
ENST00000364359	ENST00000364359.1	1.20756	132
ENST00000364424	ENST00000364424.1	0.24151	107
ENST00000364427	ENST00000364427.1	0.12076	111
ENST00000364486	ENST00000364486.1	0.96605	119
ENST00000364512	ENST00000364512.1	0.48302	104
ENST00000364524	ENST00000364524.1	0.12076	92
ENST00000364578	ENST00000364578.1	2.1736	129
ENST00000364711	ENST00000364711.1	0.36227	318
ENST00000364730	ENST00000364730.1	0.12076	341
ENST00000364784	ENST00000364784.1	0.60378	107
ENST00000364809	ENST00000364809.1	0.12076	81
ENST00000364843	ENST00000364843.1	0.24151	120
ENST00000364866	ENST00000364866.1	0.36227	120
ENST00000364876	ENST00000364876.1	1.0868	107
ENST00000364891	ENST00000364891.1	0.12076	107
ENST00000364957	ENST00000364957.1	0.12076	130
ENST00000364960	ENST00000364960.1	0.48302	107
ENST00000365050	ENST00000365050.1	0.12076	107
ENST00000365130	ENST00000365130.1	0.12076	165
ENST00000365184	ENST00000365184.1	0.36227	110
ENST00000365188	ENST00000365188.1	0.12076	283
ENST00000365267	ENST00000365267.1	0.12076	102
ENST00000365274	ENST00000365274.1	0.12076	102
ENST00000365328	ENST00000365328.1	118.9443	331
ENST00000365420	ENST00000365420.1	12.31707	130
ENST00000365440	ENST00000365440.1	0.48302	108
ENST00000365452	ENST00000365452.1	0.24151	119
ENST00000365464	ENST00000365464.1	28.37757	120
ENST00000365467	ENST00000365467.1	2.41511	107
ENST00000365490	ENST00000365490.1	0.12076	355
ENST00000365522	ENST00000365522.1	0.24151	317
ENST00000365532	ENST00000365532.1	0.12076	101
ENST00000365558	ENST00000365558.1	0.12076	107
ENST00000365560	ENST00000365560.1	8.09063	109
ENST00000365561	ENST00000365561.1	0.24151	103
ENST00000365575	ENST00000365575.1	10.02272	107
ENST00000365653	ENST00000365653.1	0.48302	102
ENST00000365658	ENST00000365658.1	0.12076	111
ENST00000365667	ENST00000365667.1	0.12076	134
ENST00000365668	ENST00000365668.1	2.05285	141
ENST00000365739	ENST00000365739.4	0.36227	83
ENST00000366105	ENST00000366105.2	0.60378	377
ENST00000366110	ENST00000366110.4	0.24151	957
ENST00000366134	ENST00000366134.2	0.24151	672
ENST00000366152	ENST00000366152.3	4.10569	624
ENST00000366153	ENST00000366153.2	1.56982	916
ENST00000366206	ENST00000366206.2	0.12076	575
ENST00000366210	ENST00000366210.2	3.58707	672
ENST00000366220	ENST00000366220.2	0.12076	510
ENST00000366234	ENST00000366234.7	0.32023	884
ENST00000366255	ENST00000366255.3	0.12076	781
ENST00000366259	ENST00000366259.2	0.12076	872
ENST00000366264	ENST00000366264.6	0.27505	559
ENST00000366285	ENST00000366285.5	0.12076	517
ENST00000366360	ENST00000366360.2	2.05285	430
ENST00000366365	ENST00000366365.3	0.24151	849
ENST00000366442	ENST00000366442.2	0.12124	780
ENST00000366457	ENST00000366457.2	0.12076	781
ENST00000366466	ENST00000366466.5	0.38566	761
ENST00000366500	ENST00000366500.5	0.13139	489
ENST00000366501	ENST00000366501.1	0.28323	730
ENST00000366506	ENST00000366506.4	0.12076	536
ENST00000366528	ENST00000366528.3	0.52701	568
ENST00000366613	ENST00000366613.1	0.70088	641
ENST00000366678	ENST00000366678.4	0.56076	779
ENST00000366721	ENST00000366721.5	0.56464	689
ENST00000366722	ENST00000366722.5	0.12216	850
ENST00000366726	ENST00000366726.5	0.12676	873
ENST00000366728	ENST00000366728.6	6.60786	842
ENST00000366730	ENST00000366730.5	1.01408	937
ENST00000366746	ENST00000366746.7	3.55649	565
ENST00000366747	ENST00000366747.7	2.89797	603
ENST00000366816	ENST00000366816.5	0.28517	799
ENST00000366838	ENST00000366838.1	1.2506	540
ENST00000366856	ENST00000366856.3	0.51121	808
ENST00000366860	ENST00000366860.9	1.77918	912
ENST00000366905	ENST00000366905.3	0.42934	942
ENST00000366976	ENST00000366976.3	0.38764	722
ENST00000366985	ENST00000366985.5	0.29972	516
ENST00000366988	ENST00000366988.5	43.05767	916
ENST00000367029	ENST00000367029.5	3.38116	876
ENST00000367034	ENST00000367034.5	17.94932	970
ENST00000367054	ENST00000367054.6	0.26532	815
ENST00000367055	ENST00000367055.8	1.67234	990
ENST00000367071	ENST00000367071.4	0.12076	971
ENST00000367089	ENST00000367089.8	52.69272	730
ENST00000367113	ENST00000367113.5	0.18113	939
ENST00000367309	ENST00000367309.1	1.0735	896
ENST00000367393	ENST00000367393.8	3.00547	600
ENST00000367439	ENST00000367439.8	3.48534	682
ENST00000367525	ENST00000367525.3	3.29036	579
ENST00000367556	ENST00000367556.5	0.00013	843
ENST00000367557	ENST00000367557.8	0.00013	859
ENST00000367569	ENST00000367569.4	58.56648	690
ENST00000367585	ENST00000367585.1	0.13314	646
ENST00000367593	ENST00000367593.1	0.48302	524
ENST00000367596	ENST00000367596.5	3.74342	559
ENST00000367606	ENST00000367606.7	0.24448	802
ENST00000367660	ENST00000367660.4	22.70206	782
ENST00000367677	ENST00000367677.3	4.22074	910
ENST00000367697	ENST00000367697.7	4.43451	844
ENST00000367725	ENST00000367725.4	1.0868	888
ENST00000367756	ENST00000367756.8	0.48302	680
ENST00000367764	ENST00000367764.3	0.06038	716
ENST00000367830	ENST00000367830.3	0.24933	727
ENST00000367853	ENST00000367853.3	0.12076	881
