ensembl_transcript_id	TXNAME	H9-FT_1	transcript_length
ENST00000262644	ENST00000262644.9	24.51339	7224
ENST00000262648	ENST00000262648.8	22.5813	6265
ENST00000262650	ENST00000262650.11	0.41625	6447
ENST00000262676	ENST00000262676.9	0.27865	6287
ENST00000262719	ENST00000262719.10	12.43783	6299
ENST00000262738	ENST00000262738.9	3.32139	11839
ENST00000262741	ENST00000262741.10	8.87839	5596
ENST00000262752	ENST00000262752.5	10.02272	8465
ENST00000262765	ENST00000262765.10	2.28402	5357
ENST00000262803	ENST00000262803.10	9.34434	5321
ENST00000262805	ENST00000262805.17	0.5434	5030
ENST00000262839	ENST00000262839.3	3.98494	12143
ENST00000262843	ENST00000262843.11	4.03982	7333
ENST00000262844	ENST00000262844.10	10.54767	5350
ENST00000262848	ENST00000262848.6	35.98518	6102
ENST00000262854	ENST00000262854.11	64.94609	14731
ENST00000262873	ENST00000262873.13	6.64836	6551
ENST00000262879	ENST00000262879.11	15.8602	8633
ENST00000262891	ENST00000262891.9	20.37751	5151
ENST00000262919	ENST00000262919.10	18.06826	8651
ENST00000262940	ENST00000262940.12	0.53229	5604
ENST00000262963	ENST00000262963.11	153.50228	7356
ENST00000262992	ENST00000262992.9	0.78413	8743
ENST00000262994	ENST00000262994.9	7.09181	7774
ENST00000262995	ENST00000262995.9	3.53469	7864
ENST00000263035	ENST00000263035.9	14.36992	5173
ENST00000263054	ENST00000263054.11	46.64417	7444
ENST00000263063	ENST00000263063.9	38.52375	5560
ENST00000263073	ENST00000263073.11	25.46824	5974
ENST00000263092	ENST00000263092.11	11.47663	5740
ENST00000263094	ENST00000263094.11	6.29944	6815
ENST00000263095	ENST00000263095.10	15.20207	12163
ENST00000263102	ENST00000263102.7	28.8606	5727
ENST00000263119	ENST00000263119.10	7.90246	7233
ENST00000263150	ENST00000263150.9	8.05879	5137
ENST00000263212	ENST00000263212.10	16.54352	5149
ENST00000263238	ENST00000263238.7	57.72971	6589
ENST00000263253	ENST00000263253.9	63.68244	8779
ENST00000263257	ENST00000263257.6	27.16638	8122
ENST00000263269	ENST00000263269.4	13.16236	5511
ENST00000263275	ENST00000263275.5	6.76232	7811
ENST00000263331	ENST00000263331.10	6.72032	7527
ENST00000263372	ENST00000263372.5	0.96605	5721
ENST00000263377	ENST00000263377.6	1e-05	7169
ENST00000263381	ENST00000263381.12	0.54158	5697
ENST00000263388	ENST00000263388.7	53.46459	8680
ENST00000263409	ENST00000263409.8	0.34403	10089
ENST00000263441	ENST00000263441.11	3.24526	5916
ENST00000263464	ENST00000263464.9	0.48302	6877
ENST00000263468	ENST00000263468.13	21.93501	7048
ENST00000263519	ENST00000263519.5	0.30198	6774
ENST00000263576	ENST00000263576.11	8.21138	7424
ENST00000263579	ENST00000263579.5	8.78699	5427
ENST00000263593	ENST00000263593.8	2.27912	5441
ENST00000263620	ENST00000263620.8	55.06457	5948
ENST00000263630	ENST00000263630.13	23.17474	9699
ENST00000263635	ENST00000263635.8	19.97149	7501
ENST00000263636	ENST00000263636.5	0.60378	6932
ENST00000263665	ENST00000263665.7	43.59278	5269
ENST00000263674	ENST00000263674.4	26.26697	8163
ENST00000263688	ENST00000263688.4	47.55613	5625
ENST00000263707	ENST00000263707.6	0.24151	9287
ENST00000263708	ENST00000263708.7	17.84694	11090
ENST00000263710	ENST00000263710.8	2.41883	8092
ENST00000263713	ENST00000263713.10	41.60218	6556
ENST00000263726	ENST00000263726.4	4.10569	5844
ENST00000263733	ENST00000263733.5	18.35486	5991
ENST00000263734	ENST00000263734.5	0.61211	5155
ENST00000263791	ENST00000263791.10	63.54726	5538
ENST00000263798	ENST00000263798.8	9.2403	8032
ENST00000263801	ENST00000263801.7	2.18259	6346
ENST00000263805	ENST00000263805.8	7.33014	10460
ENST00000263857	ENST00000263857.11	18.66764	12480
ENST00000263904	ENST00000263904.5	19.44166	5472
ENST00000263918	ENST00000263918.9	23.90962	14174
ENST00000263923	ENST00000263923.5	4.3472	5833
ENST00000263934	ENST00000263934.10	6.16845	6816
ENST00000263955	ENST00000263955.9	14.9737	5273
ENST00000263966	ENST00000263966.8	16.25609	8038
ENST00000263967	ENST00000263967.4	14.60363	9259
ENST00000263991	ENST00000263991.9	6.16513	5165
ENST00000264025	ENST00000264025.8	7.83378	5956
ENST00000264027	ENST00000264027.9	32.34619	6854
ENST00000264033	ENST00000264033.6	34.21137	11168
ENST00000264037	ENST00000264037.2	0.22387	6468
ENST00000264057	ENST00000264057.7	12.02803	6308
ENST00000264065	ENST00000264065.12	20.7614	20144
ENST00000264107	ENST00000264107.12	0.29998	5488
ENST00000264126	ENST00000264126.9	5.70298	7152
ENST00000264144	ENST00000264144.5	0.72453	5398
ENST00000264157	ENST00000264157.10	29.14798	6920
ENST00000264159	ENST00000264159.11	8.88012	6712
ENST00000264167	ENST00000264167.11	6.42958	7633
ENST00000264170	ENST00000264170.9	0.0805	15151
ENST00000264183	ENST00000264183.9	86.89851	6022
ENST00000264187	ENST00000264187.7	7.86924	5792
ENST00000264211	ENST00000264211.13	1e-05	5793
ENST00000264233	ENST00000264233.6	6.88307	8757
ENST00000264235	ENST00000264235.13	53.53935	7743
ENST00000264245	ENST00000264245.9	1.0868	9307
ENST00000264276	ENST00000264276.11	7.222	6675
ENST00000264313	ENST00000264313.11	28.37757	6081
ENST00000264318	ENST00000264318.4	0.04025	11147
ENST00000264331	ENST00000264331.9	58.39044	5814
ENST00000264344	ENST00000264344.10	18.72842	5866
ENST00000264360	ENST00000264360.7	15.04101	8510
ENST00000264366	ENST00000264366.10	0.54855	11775
ENST00000264377	ENST00000264377.8	11.64021	6334
ENST00000264380	ENST00000264380.9	37.65813	9908
ENST00000264382	ENST00000264382.8	0.12076	6012
ENST00000264414	ENST00000264414.9	44.73862	6756
ENST00000264426	ENST00000264426.14	1.31245	5611
ENST00000264431	ENST00000264431.8	9.50437	6949
ENST00000264433	ENST00000264433.11	29.49807	7038
ENST00000264436	ENST00000264436.9	26.95505	9290
ENST00000264444	ENST00000264444.7	18.30788	5549
ENST00000264447	ENST00000264447.9	84.64302	6487
ENST00000264449	ENST00000264449.14	9.37737	8209
ENST00000264451	ENST00000264451.12	40.29528	6164
ENST00000264454	ENST00000264454.8	3.43003	6340
ENST00000264485	ENST00000264485.11	6.63842	7716
ENST00000264498	ENST00000264498.9	15.0177	6801
ENST00000264501	ENST00000264501.8	6.6545	15896
ENST00000264607	ENST00000264607.9	12.31707	6891
ENST00000264634	ENST00000264634.9	66.83924	5841
ENST00000264638	ENST00000264638.9	16.48115	5537
ENST00000264658	ENST00000264658.11	34.67602	10332
ENST00000264663	ENST00000264663.9	8.63191	6483
ENST00000264664	ENST00000264664.5	0.24151	6113
ENST00000264705	ENST00000264705.9	20.25108	7286
ENST00000264709	ENST00000264709.7	43.73924	9501
ENST00000264712	ENST00000264712.8	11.75736	5342
ENST00000264716	ENST00000264716.9	10.68223	6713
ENST00000264790	ENST00000264790.7	1.32821	5001
ENST00000264808	ENST00000264808.8	3.8116	5207
ENST00000264828	ENST00000264828.4	0.24151	6207
ENST00000264867	ENST00000264867.7	10.52829	6288
ENST00000264893	ENST00000264893.11	81.67418	5545
ENST00000264926	ENST00000264926.7	8.77915	5857
ENST00000264938	ENST00000264938.8	4.64909	5555
ENST00000264951	ENST00000264951.8	4.67639	10143
ENST00000264956	ENST00000264956.11	8.26552	6427
ENST00000264968	ENST00000264968.7	8.11605	8432
ENST00000264977	ENST00000264977.8	17.21958	6743
ENST00000265018	ENST00000265018.4	0.12076	6731
ENST00000265022	ENST00000265022.8	0.12076	5802
ENST00000265026	ENST00000265026.8	11.76259	9857
ENST00000265068	ENST00000265068.9	1.04917	6034
ENST00000265071	ENST00000265071.3	27.89455	8540
ENST00000265074	ENST00000265074.13	2.02366	7457
ENST00000265077	ENST00000265077.8	39.52708	12345
ENST00000265080	ENST00000265080.9	19.96394	8482
ENST00000265085	ENST00000265085.10	26.31323	9418
ENST00000265136	ENST00000265136.12	1.44365	5301
ENST00000265140	ENST00000265140.10	31.75873	5583
ENST00000265148	ENST00000265148.9	6.68986	8541
ENST00000265149	ENST00000265149.9	1.58432	9588
ENST00000265162	ENST00000265162.10	2.05285	6861
ENST00000265171	ENST00000265171.10	1.40877	6388
ENST00000265175	ENST00000265175.5	32.10782	5083
ENST00000265198	ENST00000265198.8	0.30189	6689
ENST00000265271	ENST00000265271.7	49.02679	6537
ENST00000265272	ENST00000265272.9	26.94188	6001
ENST00000265293	ENST00000265293.9	5.50762	7136
ENST00000265342	ENST00000265342.12	0.84529	5396
ENST00000265343	ENST00000265343.10	140.79283	9536
ENST00000265348	ENST00000265348.9	26.78126	5406
ENST00000265351	ENST00000265351.12	21.83662	5323
ENST00000265362	ENST00000265362.9	90.32669	8113
ENST00000265371	ENST00000265371.8	3.74679	5882
ENST00000265381	ENST00000265381.7	1.0868	6597
ENST00000265440	ENST00000265440.12	2.41686	6646
ENST00000265460	ENST00000265460.9	1.98394	5745
ENST00000265562	ENST00000265562.5	34.68921	5237
ENST00000265563	ENST00000265563.13	40.45346	6492
ENST00000265586	ENST00000265586.10	7.35845	5712
ENST00000265602	ENST00000265602.11	4.26239	6063
ENST00000265641	ENST00000265641.10	5.4225	5238
ENST00000265678	ENST00000265678.9	11.30876	5832
ENST00000265709	ENST00000265709.14	0.76408	8457
ENST00000265713	ENST00000265713.8	35.65502	9153
ENST00000265734	ENST00000265734.8	9.53421	11612
ENST00000265742	ENST00000265742.8	38.13892	6340
ENST00000265769	ENST00000265769.9	0.06038	7019
ENST00000265801	ENST00000265801.6	2.56146	5459
ENST00000265843	ENST00000265843.9	4.62897	10304
ENST00000265849	ENST00000265849.12	0.73236	5093
ENST00000265909	ENST00000265909.9	20.78941	15691
ENST00000265970	ENST00000265970.11	26.64063	8227
ENST00000265986	ENST00000265986.11	9.58981	5894
ENST00000265990	ENST00000265990.12	51.25579	8361
ENST00000265997	ENST00000265997.5	3.88143	7781
ENST00000266037	ENST00000266037.10	16.78503	9069
ENST00000266058	ENST00000266058.9	3.86418	7964
ENST00000266070	ENST00000266070.8	3.48688	8574
ENST00000266383	ENST00000266383.10	2.51683	5493
ENST00000266503	ENST00000266503.10	0.6715	6902
ENST00000266508	ENST00000266508.14	40.34831	5830
ENST00000266517	ENST00000266517.9	75.31262	7063
ENST00000266544	ENST00000266544.10	37.05955	8356
ENST00000266604	ENST00000266604.7	18.47561	7728
ENST00000266659	ENST00000266659.8	0.80504	5812
ENST00000266671	ENST00000266671.10	0.67564	5913
ENST00000266673	ENST00000266673.10	11.74301	5662
ENST00000266712	ENST00000266712.11	37.91304	7192
ENST00000267068	ENST00000267068.6	30.94463	9440
ENST00000267101	ENST00000267101.8	0.18469	5615
ENST00000267116	ENST00000267116.8	17.38881	8681
ENST00000267260	ENST00000267260.5	16.54352	8431
ENST00000267430	ENST00000267430.10	3.16715	7131
ENST00000267436	ENST00000267436.9	9.63469	6095
ENST00000267460	ENST00000267460.9	8.33214	5871
ENST00000267485	ENST00000267485.7	26.02823	6495
ENST00000267622	ENST00000267622.8	50.23434	9996
ENST00000267811	ENST00000267811.9	32.04345	6061
ENST00000267889	ENST00000267889.5	1.56982	12612
ENST00000267890	ENST00000267890.11	24.95098	11208
ENST00000267970	ENST00000267970.9	223.07538	6348
ENST00000268058	ENST00000268058.8	1.52406	5565
ENST00000268070	ENST00000268070.9	2.14023	6329
ENST00000268138	ENST00000268138.12	6.5208	6788
ENST00000268164	ENST00000268164.8	11.94676	5655
ENST00000268182	ENST00000268182.10	47.5635	7205
ENST00000268184	ENST00000268184.11	15.28691	5214
ENST00000268459	ENST00000268459.6	7.36609	17039
ENST00000268489	ENST00000268489.10	42.65388	15817
ENST00000268603	ENST00000268603.9	21.89983	6722
ENST00000268616	ENST00000268616.9	17.29858	6911
ENST00000268712	ENST00000268712.8	5.58493	10705
ENST00000268912	ENST00000268912.6	0.12076	5127
ENST00000269033	ENST00000269033.7	10.65486	9327
ENST00000269051	ENST00000269051.9	2.05285	5003
ENST00000269122	ENST00000269122.8	64.09009	8369
ENST00000269197	ENST00000269197.12	6.60718	11760
ENST00000269209	ENST00000269209.7	8.45289	7434
ENST00000269243	ENST00000269243.8	70.75843	7662
ENST00000269391	ENST00000269391.11	9.80487	5054
ENST00000269439	ENST00000269439.12	9.81661	7802
ENST00000269445	ENST00000269445.10	23.35498	5049
ENST00000269499	ENST00000269499.10	4.30259	5937
ENST00000269856	ENST00000269856.5	19.80392	9540
ENST00000269919	ENST00000269919.11	16.61388	7081
ENST00000270001	ENST00000270001.12	13.50335	7491
ENST00000270066	ENST00000270066.11	24.75491	5491
ENST00000270112	ENST00000270112.7	17.87183	7680
ENST00000270139	ENST00000270139.8	10.54847	6075
ENST00000270357	ENST00000270357.10	14.85445	5761
ENST00000270458	ENST00000270458.4	6.88307	8850
ENST00000270460	ENST00000270460.11	36.91605	16219
ENST00000270509	ENST00000270509.6	10.93202	9232
ENST00000270722	ENST00000270722.10	5.32484	8698
ENST00000271277	ENST00000271277.11	37.00153	5864
ENST00000271332	ENST00000271332.4	22.65593	11015
ENST00000271357	ENST00000271357.9	1.13587	7806
ENST00000271375	ENST00000271375.7	39.2403	11040
ENST00000271411	ENST00000271411.8	3.45252	13945
ENST00000271417	ENST00000271417.8	19.88782	13360
ENST00000271588	ENST00000271588.9	4.46796	18368
ENST00000271636	ENST00000271636.12	65.25939	5101
ENST00000271715	ENST00000271715.7	50.03701	6655
ENST00000271751	ENST00000271751.10	0.4467	8140
ENST00000271883	ENST00000271883.9	6.46888	7138
ENST00000271915	ENST00000271915.9	3.2604	13034
ENST00000272203	ENST00000272203.8	26.68142	7412
ENST00000272224	ENST00000272224.5	2.65662	9267
ENST00000272286	ENST00000272286.4	0.36227	7180
ENST00000272427	ENST00000272427.11	26.58071	5910
ENST00000272645	ENST00000272645.9	39.35757	5038
ENST00000272748	ENST00000272748.9	36.23318	7542
ENST00000272793	ENST00000272793.11	30.01862	8009
ENST00000272845	ENST00000272845.10	1.33226	13440
ENST00000272849	ENST00000272849.7	3.66258	5909
ENST00000272907	ENST00000272907.8	0.61426	8316
ENST00000273221	ENST00000273221.8	2.77673	5279
ENST00000273261	ENST00000273261.8	3.86418	5363
ENST00000273317	ENST00000273317.5	10.26995	11442
ENST00000273347	ENST00000273347.10	9.50731	8568
ENST00000273375	ENST00000273375.8	8.92232	5605
ENST00000273432	ENST00000273432.8	0.27351	6401
ENST00000273582	ENST00000273582.9	1.53022	6955
ENST00000273666	ENST00000273666.10	0.99728	9496
ENST00000273853	ENST00000273853.11	43.48097	6823
ENST00000273859	ENST00000273859.8	10.86801	6668
ENST00000273963	ENST00000273963.10	20.1803	5631
ENST00000273986	ENST00000273986.10	33.02043	5878
ENST00000274000	ENST00000274000.10	18.35556	5915
ENST00000274008	ENST00000274008.5	7.24534	8116
ENST00000274030	ENST00000274030.11	0.42308	5449
ENST00000274031	ENST00000274031.8	9.5299	6808
ENST00000274056	ENST00000274056.11	1.9136	5367
ENST00000274093	ENST00000274093.8	0.12076	8697
ENST00000274140	ENST00000274140.10	191.04464	9641
ENST00000274192	ENST00000274192.7	24.60399	7035
ENST00000274217	ENST00000274217.4	2.89814	7040
ENST00000274242	ENST00000274242.10	1328.47492	7573
ENST00000274276	ENST00000274276.8	0.12076	5526
ENST00000274361	ENST00000274361.3	0.5434	6036
ENST00000274364	ENST00000274364.11	8.69441	5808
ENST00000274457	ENST00000274457.5	27.41153	5697
ENST00000274473	ENST00000274473.6	0.71584	7594
ENST00000274487	ENST00000274487.9	12.3349	5201
ENST00000274498	ENST00000274498.9	2.31646	9395
ENST00000274547	ENST00000274547.7	0.36227	7367
ENST00000274605	ENST00000274605.6	2.05285	5985
ENST00000274711	ENST00000274711.7	3.01889	6064
ENST00000274867	ENST00000274867.9	0.8277	6185
ENST00000274938	ENST00000274938.8	17.38881	7819
ENST00000275034	ENST00000275034.5	167.88105	11926
ENST00000275159	ENST00000275159.11	19.94135	5224
ENST00000275162	ENST00000275162.10	7.00383	11219
ENST00000275230	ENST00000275230.6	2.89814	5572
ENST00000275233	ENST00000275233.12	7.79923	7596
ENST00000275262	ENST00000275262.11	9.19893	6964
ENST00000275418	ENST00000275418.13	0.8557	5902
ENST00000275493	ENST00000275493.7	54.09852	9905
ENST00000275732	ENST00000275732.5	39.15732	6530
ENST00000275820	ENST00000275820.4	15.21521	6082
ENST00000275857	ENST00000275857.10	0.28795	5454
ENST00000276202	ENST00000276202.9	2.1736	6719
ENST00000276282	ENST00000276282.7	0.48302	6399
ENST00000276440	ENST00000276440.12	5.30405	10246
ENST00000276480	ENST00000276480.11	0.9384	6187
ENST00000276520	ENST00000276520.12	2.05729	6513
ENST00000276609	ENST00000276609.8	3.58345	5237
ENST00000277141	ENST00000277141.10	0.89492	5724
ENST00000277165	ENST00000277165.11	66.96276	5160
ENST00000277225	ENST00000277225.10	77.44697	10345
ENST00000277554	ENST00000277554.4	0.95423	6903
ENST00000277942	ENST00000277942.7	0.36227	9249
ENST00000278070	ENST00000278070.7	8.41634	5328
ENST00000278071	ENST00000278071.6	1.22322	6807
ENST00000278379	ENST00000278379.9	1.98319	12006
ENST00000278550	ENST00000278550.12	46.43205	14381
ENST00000278590	ENST00000278590.8	0.43606	8776
ENST00000278612	ENST00000278612.9	19.69707	6113
ENST00000278616	ENST00000278616.9	0.47454	11233
ENST00000278836	ENST00000278836.10	12.58147	5940
ENST00000278935	ENST00000278935.8	12.17696	5629
ENST00000279463	ENST00000279463.7	7.56285	5925
ENST00000279873	ENST00000279873.12	23.90101	7492
ENST00000279907	ENST00000279907.12	15.02565	5198
ENST00000280098	ENST00000280098.9	14.9603	6056
ENST00000280241	ENST00000280241.12	2.12478	7730
ENST00000280333	ENST00000280333.9	27.25302	6797
ENST00000280377	ENST00000280377.10	6.16539	14971
ENST00000280481	ENST00000280481.9	3.74342	16122
ENST00000280527	ENST00000280527.7	50.79777	6060
ENST00000280612	ENST00000280612.9	7.96987	9645
ENST00000280758	ENST00000280758.10	2.71768	5746
ENST00000280772	ENST00000280772.7	6.86464	17019
ENST00000280871	ENST00000280871.9	8.45289	7221
ENST00000280886	ENST00000280886.12	37.01762	7885
ENST00000280904	ENST00000280904.11	35.36075	12331
ENST00000280979	ENST00000280979.9	5.96632	14984
ENST00000281017	ENST00000281017.8	32.57686	6187
ENST00000281092	ENST00000281092.9	15.06645	12044
ENST00000281127	ENST00000281127.11	6.06456	8504
ENST00000281146	ENST00000281146.9	3.6851	6170
ENST00000281171	ENST00000281171.9	2.59308	6128
ENST00000281282	ENST00000281282.6	14.49068	7214
ENST00000281405	ENST00000281405.9	10.82031	6898
ENST00000281419	ENST00000281419.8	10.79697	5665
ENST00000281513	ENST00000281513.10	40.6626	7278
ENST00000281523	ENST00000281523.8	27.67942	10478
ENST00000281631	ENST00000281631.10	14.003	7475
ENST00000281708	ENST00000281708.10	16.3981	5639
ENST00000281821	ENST00000281821.7	22.83533	6362
ENST00000281828	ENST00000281828.8	21.73601	6761
ENST00000281923	ENST00000281923.4	8.66144	8332
ENST00000281928	ENST00000281928.9	45.24419	9885
ENST00000282007	ENST00000282007.7	23.76026	6412
ENST00000282020	ENST00000282020.9	0.72453	5783
ENST00000282041	ENST00000282041.11	12.29005	12688
ENST00000282077	ENST00000282077.8	20.96322	14072
ENST00000282096	ENST00000282096.9	9.9364	5995
ENST00000282272	ENST00000282272.15	1.54709	6087
ENST00000282356	ENST00000282356.9	31.60748	11942
ENST00000282397	ENST00000282397.9	0.24151	7123
ENST00000282406	ENST00000282406.9	6.20522	6994
ENST00000282441	ENST00000282441.10	39.28807	5401
ENST00000282466	ENST00000282466.4	0.72453	8562
ENST00000282486	ENST00000282486.10	4.14341	6422
ENST00000282488	ENST00000282488.11	16.5182	6458
ENST00000282499	ENST00000282499.10	9.93348	5506
ENST00000282516	ENST00000282516.13	91.85582	10425
ENST00000282587	ENST00000282587.9	9.62644	5089
ENST00000282588	ENST00000282588.7	4.54397	10736
ENST00000282701	ENST00000282701.4	0.84529	6087
ENST00000282849	ENST00000282849.10	28.25682	5833
ENST00000282869	ENST00000282869.11	11.89188	9084
ENST00000282878	ENST00000282878.6	1.75451	8861
ENST00000282928	ENST00000282928.5	89.23841	5260
ENST00000283131	ENST00000283131.4	133.19347	7684
ENST00000283195	ENST00000283195.11	41.53184	11708
ENST00000283206	ENST00000283206.9	13.48828	5162
ENST00000283243	ENST00000283243.13	1.81133	14376
ENST00000283254	ENST00000283254.12	0.83332	9102
ENST00000283256	ENST00000283256.10	1.20756	8660
ENST00000283351	ENST00000283351.10	18.89024	6230
ENST00000283426	ENST00000283426.11	10.31804	11515
ENST00000283632	ENST00000283632.5	58.68724	6183
ENST00000283943	ENST00000283943.9	15.77421	9874
