isoform_id	hmm_acc	hmm_name	clan	orf_aa_start	orf_aa_end	type	bit_score	E_value	significant	residue	domain_isotype	domain_isotype_simple	transcriptStart	transcriptEnd	pfamStarExon	pfamEndExon	pfamStartGenomic	pfamEndGenomic
ENST00000178638.8	PF00194.26	Carb_anhydrase	No_Clan	38	289	Domain	298.5	5.2e-89	1	NA	Reference	Reference	238	993	3	8	63346704	63338826
ENST00000178640.10	PF00564.29	PB1	CL0072	18	97	Domain	51.8	7.3e-14	1	NA	Reference	Reference	685	924	1	4	67543387	67580792
ENST00000178640.10	PF00069.30	Pkinase	CL0016	166	419	Domain	218.9	9e-65	1	NA	Reference	Reference	1129	1890	8	22	67600700	67806660
ENST00000193322.8	PF09777.14	OSTMP1	No_Clan	84	328	Family	314.6	4.2e-94	1	NA	Reference	Reference	340	1074	1	6	108074402	108044806
ENST00000193403.10	PF00307.36	CH	CL0188	31	136	Domain	78.9	3.7e-22	1	NA	Reference	Reference	475	792	1	4	68978966	68912175
ENST00000193403.10	PF00307.36	CH	CL0188	144	251	Domain	100.3	8.1e-29	1	NA	Reference	Reference	814	1137	5	8	68910040	68902486
ENST00000193403.10	PF00435.26	Spectrin	CL0743	274	384	Domain	47.9	1.9e-12	1	NA	Reference	Reference	1204	1536	9	11	68893690	68890221
ENST00000193403.10	PF00435.26	Spectrin	CL0743	394	499	Domain	90.1	1.3e-25	1	NA	Reference	Reference	1564	1881	11	14	68890193	68884306
ENST00000193403.10	PF00435.26	Spectrin	CL0743	509	620	Domain	54.8	1.3e-14	1	NA	Reference	Reference	1909	2244	14	16	68884278	68882551
ENST00000193403.10	PF00435.26	Spectrin	CL0743	630	733	Domain	41.6	1.6e-10	1	NA	Reference	Reference	2272	2583	16	18	68882523	68880043
ENST00000193403.10	PF13405.11	EF-hand_6	CL0220	750	779	Domain	24.9	1.2e-5	1	NA	Reference	Reference	2632	2721	18	19	68879994	68879013
ENST00000193403.10	PF08726.15	EFhand_Ca_insen	CL0220	822	888	Domain	98.6	1.9e-28	1	NA	Reference	Reference	2848	3048	20	21	68877138	68874874
ENST00000195649.10	PF07651.21	ANTH	CL0020	21	284	Repeat	279.9	1.9e-83	1	NA	Reference	Reference	375	1166	2	10	83707867	83616995
ENST00000199320.9	PF00398.25	RrnaAD	CL0063	27	272	Domain	232.3	6.2e-69	1	NA	Truncation	Non-reference	212	949	1	11	62403694	62390959
ENST00000199940.10	PF10522.14	RII_binding_1	No_Clan	85	103	Motif	19.1	0.0012	1	NA	Reference	Reference	693	749	5	6	209653423	209678618
ENST00000199940.10	PF00418.24	Tubulin-binding	No_Clan	361	392	Family	45	8.5e-12	1	NA	Insertion	Non-reference	1521	1616	11	11	209710159	209710254
ENST00000199940.10	PF00418.24	Tubulin-binding	No_Clan	393	423	Family	61.1	7.9e-17	1	NA	Reference	Reference	1617	1709	12	12	209723595	209723687
ENST00000199940.10	PF00418.24	Tubulin-binding	No_Clan	424	454	Family	57.9	8.1e-16	1	NA	Reference	Reference	1710	1802	13	14	209725709	209729860
ENST00000199940.10	PF00418.24	Tubulin-binding	No_Clan	455	486	Family	57.6	1e-15	1	NA	Reference	Reference	1803	1898	14	14	209729861	209729956
ENST00000200181.8	PF17205.8	PSI_integrin	CL0630	28	73	Domain	44.8	9.5e-12	1	NA	Reference	Reference	246	383	3	4	75727197	75727460
ENST00000200181.8	PF00362.23	Integrin_beta	CL0128	125	370	Domain	337.9	4.8e-101	1	NA	Reference	Reference	537	1274	5	10	75727759	75731263
ENST00000200181.8	PF18372.6	I-EGF_1	CL0001	457	485	Domain	43.9	2.2e-11	1	NA	Reference	Reference	1533	1619	11	13	75731965	75733490
ENST00000200181.8	PF07974.18	EGF_2	CL0001	543	573	Domain	25.6	1.4e-5	1	NA	Reference	Reference	1791	1883	13	14	75733662	75736112
ENST00000200181.8	PF07965.17	Integrin_B_tail	No_Clan	624	710	Domain	65.7	4.7e-18	1	NA	Reference	Reference	2034	2294	16	18	75736574	75737554
ENST00000200453.6	PF10488.14	PP1c_bdg	No_Clan	542	619	Domain	33.4	4.3e-8	1	NA	Complex	Non-reference	1864	2097	2	3	48874857	48875805
ENST00000201647.11	PF08416.18	PTB	CL0266	35	165	Domain	167.7	1.5e-49	1	NA	Reference	Reference	191	583	4	7	55079043	55080837
ENST00000201647.11	PF22975.1	EPS8_2nd	CL0743	256	409	Domain	148.6	1.9e-43	1	NA	Reference	Reference	854	1315	8	13	55081484	55083390
ENST00000201647.11	PF00018.33	SH3_1	CL0010	486	529	Domain	43.7	1.8e-11	1	NA	Reference	Reference	1544	1675	15	16	55085911	55086129
ENST00000201647.11	PF18016.7	SAM_3	CL0003	625	688	Domain	73.8	9.2e-21	1	NA	Reference	Reference	1961	2152	18	19	55086809	55087414
ENST00000201963.3	PF00855.22	PWWP	CL0010	238	322	Domain	52.8	5.2e-14	1	NA	Reference	Reference	976	1230	7	9	32788875	32792634
ENST00000201963.3	PF17980.6	ADD_DNMT3	CL0229	408	463	Domain	83.7	7.6e-24	1	NA	Reference	Reference	1486	1653	10	13	32795528	32797222
ENST00000201963.3	PF21255.2	DNMT3_ADD_GATA1-like	CL0229	470	519	Domain	79.4	1.9e-22	1	NA	Reference	Reference	1672	1821	13	14	32797241	32798550
ENST00000201963.3	PF00145.22	DNA_methylase	CL0063	567	714	Domain	43.1	4.4e-11	1	NA	Complex	Non-reference	1963	2406	15	19	32799292	32802405
ENST00000203166.10	PF14817.11	HAUS5	No_Clan	7	619	Family	726.5	4.2e-218	1	NA	Reference	Reference	79	1917	1	19	35612813	35622948
ENST00000204005.13	PF07974.18	EGF_2	CL0001	116	143	Domain	22.3	1.5e-4	1	NA	Deletion	Non-reference	346	429	5	5	40605040	40605123
ENST00000204005.13	PF07645.20	EGF_CA	CL0001	320	359	Domain	35.8	8.2e-9	1	NA	Reference	Reference	958	1077	8	9	40606307	40606522
ENST00000204005.13	PF00683.22	TB	No_Clan	379	422	Family	54.3	9.8e-15	1	NA	Reference	Reference	1135	1266	10	11	40607418	40608239
ENST00000204005.13	PF07645.20	EGF_CA	CL0001	550	590	Domain	37.1	3.4e-9	1	NA	Reference	Reference	1648	1770	13	14	40609661	40609867
ENST00000204005.13	PF07645.20	EGF_CA	CL0001	592	632	Domain	39.5	5.8e-10	1	NA	Reference	Reference	1774	1896	14	15	40609871	40610653
ENST00000204005.13	PF07645.20	EGF_CA	CL0001	673	713	Domain	37.3	2.8e-9	1	NA	Reference	Reference	2017	2139	16	16	40611268	40611390
ENST00000204005.13	PF07645.20	EGF_CA	CL0001	715	755	Domain	41.5	1.4e-10	1	NA	Reference	Reference	2143	2265	16	17	40611394	40611980
ENST00000204005.13	PF07645.20	EGF_CA	CL0001	757	795	Domain	29.1	1.1e-6	1	NA	Complex	Non-reference	2269	2385	17	18	40611984	40612188
ENST00000204005.13	PF07645.20	EGF_CA	CL0001	797	839	Domain	42.4	7.5e-11	1	NA	Complex	Non-reference	2389	2517	18	19	40612192	40613192
ENST00000204005.13	PF07645.20	EGF_CA	CL0001	841	881	Domain	37.7	2.2e-9	1	NA	Reference	Reference	2521	2643	19	20	40613196	40613525
ENST00000204005.13	PF07645.20	EGF_CA	CL0001	883	922	Domain	36	7e-9	1	NA	Reference	Reference	2647	2766	20	21	40613529	40614034
ENST00000204005.13	PF07645.20	EGF_CA	CL0001	924	966	Domain	32.2	1.1e-7	1	NA	Reference	Reference	2770	2898	21	22	40614038	40614442
ENST00000204005.13	PF07645.20	EGF_CA	CL0001	968	1000	Domain	25.4	1.5e-5	1	NA	Truncation	Non-reference	2902	3000	22	23	40614446	40616986
ENST00000206262.2	PF00615.24	RGS	CL0272	84	199	Domain	124	4.9e-36	1	NA	Reference	Reference	434	781	4	5	153024456	153011610
ENST00000206474.11	PF14735.11	HAUS4	No_Clan	127	360	Family	294.7	5.9e-88	1	NA	Reference	Reference	632	1333	5	10	22951641	22946537
ENST00000206544.8	PF00083.29	Sugar_tr	CL0015	94	507	Family	65.5	5.1e-18	1	NA	Truncation	Non-reference	617	1858	2	9	23351843	23346744
ENST00000211936.10	PF01352.32	KRAB	No_Clan	27	68	Family	77.7	4.5e-22	1	NA	Reference	Reference	364	489	4	5	27457406	27456920
ENST00000211936.10	PF00096.31	zf-C2H2	CL0361	222	244	Domain	24.4	3.3e-5	1	NA	Reference	Reference	949	1017	6	6	27452895	27452827
ENST00000211936.10	PF00096.31	zf-C2H2	CL0361	250	272	Domain	28.9	1.2e-6	1	NA	Reference	Reference	1033	1101	6	6	27452811	27452743
ENST00000211936.10	PF13465.11	zf-H2C2_2	CL0361	292	317	Domain	40.4	2.5e-10	1	NA	Reference	Reference	1159	1236	6	6	27452685	27452608
ENST00000211936.10	PF00096.31	zf-C2H2	CL0361	334	356	Domain	25	2.1e-5	1	NA	Reference	Reference	1285	1353	6	6	27452559	27452491
ENST00000211936.10	PF00096.31	zf-C2H2	CL0361	362	384	Domain	26.1	9.2e-6	1	NA	Reference	Reference	1369	1437	6	6	27452475	27452407
ENST00000211936.10	PF00096.31	zf-C2H2	CL0361	390	412	Domain	23.2	7.8e-5	1	NA	Reference	Reference	1453	1521	6	6	27452391	27452323
ENST00000211936.10	PF00096.31	zf-C2H2	CL0361	418	440	Domain	29.6	7.2e-7	1	NA	Reference	Reference	1537	1605	6	6	27452307	27452239
ENST00000211936.10	PF00096.31	zf-C2H2	CL0361	446	468	Domain	25.5	1.4e-5	1	NA	Reference	Reference	1621	1689	6	6	27452223	27452155
ENST00000211936.10	PF00096.31	zf-C2H2	CL0361	474	496	Domain	25.4	1.6e-5	1	NA	Reference	Reference	1705	1773	6	6	27452139	27452071
ENST00000211936.10	PF00096.31	zf-C2H2	CL0361	502	524	Domain	28.5	1.6e-6	1	NA	Reference	Reference	1789	1857	6	6	27452055	27451987
ENST00000211936.10	PF00096.31	zf-C2H2	CL0361	530	552	Domain	27.3	3.8e-6	1	NA	Reference	Reference	1873	1941	6	6	27451971	27451903
ENST00000211936.10	PF00096.31	zf-C2H2	CL0361	558	580	Domain	23.8	5.1e-5	1	NA	Reference	Reference	1957	2025	6	6	27451887	27451819
ENST00000211936.10	PF00096.31	zf-C2H2	CL0361	586	608	Domain	23.9	4.7e-5	1	NA	Reference	Reference	2041	2109	6	6	27451803	27451735
ENST00000211936.10	PF00096.31	zf-C2H2	CL0361	614	636	Domain	23.6	5.8e-5	1	NA	Reference	Reference	2125	2193	6	6	27451719	27451651
ENST00000211936.10	PF00096.31	zf-C2H2	CL0361	642	664	Domain	27.3	4e-6	1	NA	Reference	Reference	2209	2277	6	6	27451635	27451567
ENST00000211936.10	PF00096.31	zf-C2H2	CL0361	670	692	Domain	27.2	4.3e-6	1	NA	Reference	Reference	2293	2361	6	6	27451551	27451483
ENST00000211936.10	PF00096.31	zf-C2H2	CL0361	698	720	Domain	23.3	7e-5	1	NA	Reference	Reference	2377	2445	6	6	27451467	27451399
ENST00000211936.10	PF00096.31	zf-C2H2	CL0361	726	748	Domain	26	9.7e-6	1	NA	Reference	Reference	2461	2529	6	6	27451383	27451315
ENST00000212015.11	PF02146.22	SIR2	CL0063	261	447	Family	213.6	2.5e-63	1	NA	Reference	Reference	847	1407	3	7	67889115	67909426
ENST00000212355.9	PF00100.28	Zona_pellucida	CL0159	456	724	Family	124.7	5.5e-36	1	NA	Reference	Reference	1753	2559	9	14	91719940	91708778
ENST00000214893.10	PF04389.22	Peptidase_M28	CL0105	1	155	Family	133	1.3e-38	1	NA	Truncation	Non-reference	99	563	1	5	5825187	5811301
ENST00000214893.10	PF22249.1	ERMP1-TM	No_Clan	222	443	Domain	368.9	1.1e-110	1	NA	Reference	Reference	762	1427	6	9	5810223	5801242
ENST00000214893.10	PF22248.1	ERMP1_C	CL0448	457	678	Domain	266.3	2.2e-79	1	NA	Reference	Reference	1467	2132	9	13	5801202	5787153
ENST00000215057.7	PF02023.22	SCAN	CL0148	40	129	Domain	124.2	1.6e-36	1	NA	Reference	Reference	439	708	2	2	58571272	58571003
ENST00000215057.7	PF00096.31	zf-C2H2	CL0361	357	378	Domain	27.9	2.4e-6	1	NA	Reference	Reference	1390	1455	6	6	58563208	58563143
ENST00000215057.7	PF00096.31	zf-C2H2	CL0361	384	406	Domain	28.8	1.3e-6	1	NA	Reference	Reference	1471	1539	6	6	58563127	58563059
ENST00000215057.7	PF00096.31	zf-C2H2	CL0361	412	434	Domain	19	0.0017	1	NA	Reference	Reference	1555	1623	6	6	58563043	58562975
ENST00000215057.7	PF00096.31	zf-C2H2	CL0361	440	462	Domain	27.2	4.2e-6	1	NA	Reference	Reference	1639	1707	6	6	58562959	58562891
ENST00000215057.7	PF00096.31	zf-C2H2	CL0361	541	563	Domain	26.1	9.1e-6	1	NA	Reference	Reference	1942	2010	6	6	58562656	58562588
ENST00000215057.7	PF00096.31	zf-C2H2	CL0361	569	591	Domain	23.2	7.5e-5	1	NA	Reference	Reference	2026	2094	6	6	58562572	58562504
ENST00000215057.7	PF00096.31	zf-C2H2	CL0361	597	619	Domain	24.9	2.3e-5	1	NA	Reference	Reference	2110	2178	6	6	58562488	58562420
ENST00000215057.7	PF00096.31	zf-C2H2	CL0361	625	647	Domain	17.8	0.004	1	NA	Reference	Reference	2194	2262	6	6	58562404	58562336
ENST00000215057.7	PF00096.31	zf-C2H2	CL0361	653	675	Domain	25.9	1.1e-5	1	NA	Reference	Reference	2278	2346	6	6	58562320	58562252
ENST00000215057.7	PF00096.31	zf-C2H2	CL0361	681	703	Domain	27.5	3.3e-6	1	NA	Reference	Reference	2362	2430	6	6	58562236	58562168
ENST00000215057.7	PF00096.31	zf-C2H2	CL0361	709	731	Domain	20	8.2e-4	1	NA	Reference	Reference	2446	2514	6	6	58562152	58562084
ENST00000215659.13	PF00069.30	Pkinase	CL0016	27	311	Domain	222.4	8.1e-66	1	NA	Reference	Reference	253	1107	1	11	50261431	50255288
ENST00000215742.9	PF05485.17	THAP	No_Clan	5	93	Domain	60.4	2.6e-16	1	NA	Reference	Reference	220	486	1	3	21001899	21000745
ENST00000215790.12	PF00566.24	RabGAP-TBC	CL0816	114	315	Family	186.4	6.3e-55	1	NA	Reference	Reference	400	1005	3	8	30299521	30293756
ENST00000215798.10	PF13639.11	zf-RING_2	CL0229	228	271	Domain	44.1	2.2e-11	1	NA	Reference	Reference	779	910	7	8	30380103	30379724
ENST00000215912.10	PF00051.23	Kringle	CL0602	25	101	Domain	38.8	1e-9	1	NA	Complex	Non-reference	217	447	2	3	31291294	31290969
ENST00000215919.3	PF00651.36	BTB	CL0033	30	160	Domain	82.7	2.3e-23	1	NA	Insertion	Non-reference	262	654	1	1	31345515	31345123
ENST00000215919.3	PF00096.31	zf-C2H2	CL0361	356	377	Domain	20.9	4.1e-4	1	NA	Reference	Reference	1240	1305	1	1	31344537	31344472
ENST00000215919.3	PF00096.31	zf-C2H2	CL0361	383	405	Domain	18.3	0.0029	1	NA	Reference	Reference	1321	1389	1	1	31344456	31344388
ENST00000215919.3	PF00096.31	zf-C2H2	CL0361	413	436	Domain	21.8	2.2e-4	1	NA	Reference	Reference	1411	1482	1	2	31344366	31342924
ENST00000216029.8	PF14645.11	Chibby	No_Clan	2	116	Family	153.7	2.1e-45	1	NA	Reference	Reference	155	499	2	5	38668058	38673203
ENST00000216039.9	PF02099.22	Josephin	CL0125	31	188	Family	102	3.3e-29	1	NA	Reference	Reference	771	1244	1	4	38699897	38687947
ENST00000216061.9	PF04499.20	SAPS	No_Clan	128	365	Family	247.8	2.6e-73	1	NA	Truncation	Non-reference	752	1465	5	11	50406843	50423584
ENST00000216061.9	PF04499.20	SAPS	No_Clan	363	532	Family	148.6	3e-43	1	NA	Complex	Non-reference	1457	1966	11	15	50423576	50436446
ENST00000216106.6	PF13775.11	DUF4171	No_Clan	110	232	Domain	201.4	7.4e-60	1	NA	Reference	Reference	461	829	5	5	35264716	35265084
ENST00000216106.6	PF00505.24	HMG_box	CL0114	407	473	Domain	54.6	1.3e-14	1	NA	Reference	Reference	1352	1552	6	8	35283965	35287403
ENST00000216122.9	PF14551.11	MCM_N	No_Clan	32	130	Domain	76	2.8e-21	1	NA	Reference	Reference	171	467	2	4	35400532	35403509
ENST00000216122.9	PF17207.8	MCM_OB	CL0021	136	273	Domain	130.2	4.2e-38	1	NA	Insertion	Non-reference	483	896	4	7	35403525	35410810
ENST00000216122.9	PF00493.28	MCM	CL0023	318	540	Domain	330.6	3.7e-99	1	NA	Reference	Reference	1029	1697	8	13	35412542	35417773
ENST00000216122.9	PF17855.6	MCM_lid	CL0671	557	648	Domain	93.7	8.6e-27	1	NA	Reference	Reference	1746	2021	13	15	35417822	35421429
ENST00000216122.9	PF21933.1	MCM5_C	CL0123	674	732	Domain	92.3	1.6e-26	1	NA	Reference	Reference	2097	2273	16	17	35423258	35424246
ENST00000216129.7	PF03133.20	TTL	CL0179	346	642	Family	255.8	5.6e-76	1	NA	Reference	Reference	1101	1991	8	14	43174402	43168017
ENST00000216146.9	PF00297.27	Ribosomal_L3	CL0105	1	375	Family	652.3	2.3e-196	1	NA	Reference	Reference	27	1151	1	9	39319597	39313233
ENST00000216214.7	PF13289.11	SIR2_2	CL0063	142	280	Family	56	5.6e-15	1	NA	Complex	Non-reference	1258	1674	5	7	45327965	45332613
ENST00000216267.12	PF10513.14	EPL1	No_Clan	47	196	Family	135.8	2.5e-39	1	NA	Reference	Reference	626	1075	1	1	49824179	49823730
ENST00000216267.12	PF13831.11	PHD_2	CL0229	228	262	Family	50.5	1.2e-13	1	NA	Reference	Reference	1169	1273	1	1	49823636	49823532
ENST00000216267.12	PF13832.11	zf-HC5HC2H_2	CL0229	269	388	Domain	129.2	8.6e-38	1	NA	Insertion	Non-reference	1292	1651	1	1	49823513	49823154
ENST00000216267.12	PF00439.30	Bromodomain	No_Clan	571	654	Domain	85.8	1.7e-24	1	NA	Reference	Reference	2198	2449	4	5	49798632	49797941
ENST00000216267.12	PF00855.22	PWWP	CL0010	930	1000	Domain	31.4	2.5e-7	1	NA	Complex	Non-reference	3275	3487	10	12	49776100	49774410
ENST00000216277.13	PF20750.2	PAP_NTPase	CL0260	21	214	Domain	290.8	6.2e-87	1	NA	Reference	Reference	272	853	2	8	96520107	96532365
ENST00000216277.13	PF04928.22	PAP_central	No_Clan	219	364	Domain	238.2	2.9e-71	1	NA	Reference	Reference	866	1303	8	12	96532378	96537037
ENST00000216277.13	PF04926.20	PAP_RNA-bind	No_Clan	366	435	Domain	71.5	8e-20	1	NA	Truncation	Non-reference	1307	1516	12	15	96537041	96544164
ENST00000216277.13	PF04926.20	PAP_RNA-bind	No_Clan	422	507	Domain	27.7	2.3e-6	1	NA	Complex	Non-reference	1475	1732	14	16	96542868	96547918
ENST00000216484.7	PF00155.26	Aminotran_1_2	CL0061	168	528	Domain	173.8	6.8e-51	1	NA	Reference	Reference	560	1642	4	12	77576896	77512389
ENST00000216500.9	PF00106.30	adh_short	CL0063	51	249	Domain	166.9	4.4e-49	1	NA	Reference	Reference	607	1203	3	6	60156135	60150074
ENST00000216658.9	PF00090.24	TSP_1	CL0692	30	79	Domain	43.1	4.3e-11	1	NA	Reference	Reference	107	256	3	5	73244677	73246078
ENST00000216658.9	PF19236.4	ADAMTS_CR_3	CL0750	82	182	Domain	43.1	4.3e-11	1	NA	Reference	Reference	263	565	5	7	73246085	73250987
ENST00000216658.9	PF05986.19	ADAMTS_spacer1	No_Clan	184	298	Domain	105.5	2.3e-30	1	NA	Reference	Reference	569	913	7	10	73250991	73252068
ENST00000216658.9	PF19030.5	TSP1_ADAMTS	CL0692	308	360	Domain	51	1.6e-13	1	NA	Reference	Reference	941	1099	10	11	73252096	73252761
ENST00000216658.9	PF19030.5	TSP1_ADAMTS	CL0692	366	424	Domain	54.9	9.3e-15	1	NA	Reference	Reference	1115	1291	12	12	73253755	73253931
ENST00000216658.9	PF19030.5	TSP1_ADAMTS	CL0692	427	480	Domain	47.9	1.5e-12	1	NA	Reference	Reference	1298	1459	12	13	73253938	73254650
ENST00000216658.9	PF19030.5	TSP1_ADAMTS	CL0692	488	538	Domain	32.6	8.9e-8	1	NA	Reference	Reference	1481	1633	13	14	73254672	73255005
ENST00000216733.8	PF14604.11	SH3_9	CL0010	12	64	Domain	51.7	7e-14	1	NA	Reference	Reference	181	339	2	2	23360818	23360660
ENST00000216733.8	PF12026.13	CAS_C	CL0705	371	556	Domain	195.2	1.3e-57	1	NA	Reference	Reference	1258	1815	4	6	23359367	23357244
ENST00000216877.10	PF00102.32	Y_phosphatase	CL0031	256	491	Domain	277.7	9.1e-83	1	NA	Reference	Reference	1166	1873	9	16	3005110	3024507
ENST00000216877.10	PF00102.32	Y_phosphatase	CL0031	549	781	Domain	290.7	9.7e-87	1	NA	Reference	Reference	2045	2743	17	23	3026744	3038094
ENST00000216923.5	PF00096.31	zf-C2H2	CL0361	175	197	Domain	19.5	0.0012	1	NA	Reference	Reference	666	734	5	5	52160363	52160295
ENST00000216923.5	PF00096.31	zf-C2H2	CL0361	203	225	Domain	20.5	5.5e-4	1	NA	Reference	Reference	750	818	5	5	52160279	52160211
ENST00000216923.5	PF00096.31	zf-C2H2	CL0361	231	253	Domain	21.7	2.3e-4	1	NA	Reference	Reference	834	902	5	5	52160195	52160127
ENST00000216923.5	PF00096.31	zf-C2H2	CL0361	259	281	Domain	20.7	4.9e-4	1	NA	Reference	Reference	918	986	6	6	52153417	52153349
ENST00000216923.5	PF12874.12	zf-met	CL0361	287	310	Domain	16.7	0.0083	1	NA	Reference	Reference	1002	1073	6	6	52153333	52153262
ENST00000216923.5	PF13909.11	zf-H2C2_5	CL0361	371	395	Domain	31.7	1e-7	1	NA	Reference	Reference	1254	1328	6	6	52153081	52153007
ENST00000216923.5	PF13912.11	zf-C2H2_6	CL0361	424	449	Domain	26.8	4.5e-6	1	NA	Reference	Reference	1413	1490	6	6	52152922	52152845
ENST00000217244.9	PF00069.30	Pkinase	CL0016	39	324	Domain	237.1	2.6e-70	1	NA	Reference	Reference	460	1317	4	12	505216	487428
ENST00000217246.8	PF01661.26	Macro	CL0223	88	201	Domain	152.4	5.3e-45	1	NA	Reference	Reference	657	998	3	8	14085719	15499805
ENST00000217315.9	PF02990.21	EMP70	No_Clan	38	582	Family	696.1	3.2e-209	1	NA	Reference	Reference	452	2086	3	18	32136107	32165312
ENST00000217455.9	PF13622.11	4HBT_3	CL0050	45	129	Domain	72.8	2.4e-20	1	NA	Reference	Reference	210	464	2	3	45855288	45848551
ENST00000217455.9	PF20789.2	4HBT_3C	CL0050	159	308	Domain	99.2	2.7e-28	1	NA	Complex	Non-reference	552	1001	3	6	45848463	45841874
ENST00000217456.3	PF20067.4	SSL_N	CL0186	80	124	Repeat	29.6	5.5e-7	1	NA	Reference	Reference	301	435	3	4	24978857	24973694
ENST00000217456.3	PF03088.21	Str_synth	CL0186	201	289	Repeat	99	1.5e-28	1	NA	Reference	Reference	664	930	6	8	24970309	24969066
ENST00000217961.5	PF00884.28	Sulfatase	CL0088	27	413	Family	221.6	1.7e-65	1	NA	Insertion	Non-reference	299	1459	2	8	7253263	7325481
ENST00000217961.5	PF14707.11	Sulfatase_C	CL0088	437	572	Domain	150.6	3.8e-44	1	NA	Reference	Reference	1529	1936	9	10	7334038	7350225
ENST00000218089.13	PF08514.16	STAG	CL0020	157	271	Repeat	128.1	1.6e-37	1	NA	Reference	Reference	979	1323	8	9	124045170	124047499
ENST00000218089.13	PF21581.2	SCD	CL0020	298	372	Repeat	103.9	5e-30	1	NA	Reference	Reference	1402	1626	10	12	124049077	124051219
ENST00000218200.12	PF18336.6	Tudor_FRX1	CL0010	4	52	Domain	104.8	1.9e-30	1	NA	Reference	Reference	239	385	1	3	147912189	147925591
ENST00000218200.12	PF05641.17	Agenet	CL0010	62	117	Domain	29.6	8.6e-7	1	NA	Reference	Reference	413	580	3	5	147925619	147928739
ENST00000218200.12	PF17904.6	KH_9	CL0007	123	207	Domain	130.3	3.1e-38	1	NA	Reference	Reference	596	850	5	7	147928755	147930235
ENST00000218200.12	PF00013.34	KH_1	CL0007	220	280	Domain	26.7	4.3e-6	1	NA	Reference	Reference	887	1069	8	9	147932452	147932723
ENST00000218200.12	PF00013.34	KH_1	CL0007	283	333	Domain	30.6	2.6e-7	1	NA	Complex	Non-reference	1076	1228	9	11	147932730	147937474
ENST00000218200.12	PF12235.13	FXMRP1_C_core	No_Clan	399	526	Family	162.3	1e-47	1	NA	Reference	Reference	1424	1807	12	14	147940645	147945038
ENST00000218200.12	PF16098.10	FXMR_C2	No_Clan	528	611	Family	140.8	1.8e-41	1	NA	Reference	Reference	1811	2062	14	16	147945042	147948841
ENST00000219251.13	PF10341.14	TPP1	CL0021	97	203	Family	60.9	1.2e-16	1	NA	Deletion	Non-reference	621	941	1	4	67660190	67659590
ENST00000219454.10	PF00095.26	WAP	No_Clan	62	107	Domain	33.1	6e-8	1	NA	Insertion	Non-reference	278	415	2	2	84313000	84313137
ENST00000219476.9	PF11864.13	DUF3384	No_Clan	54	470	Family	337.9	1.1e-100	1	NA	Deletion	Non-reference	270	1520	3	14	2050421	2063020
ENST00000219476.9	PF03542.21	Tuberin	No_Clan	555	903	Family	500.4	3.1e-150	1	NA	Reference	Reference	1773	2819	16	24	2065582	2076137
ENST00000219611.7	PF00641.23	zf-RanBP	CL0167	4	32	Domain	17.2	0.0027	1	NA	Insertion	Non-reference	517	603	4	4	546848	546934
ENST00000219611.7	PF00641.23	zf-RanBP	CL0167	143	172	Domain	22.7	5.1e-5	1	NA	Insertion	Non-reference	934	1023	4	4	547265	547354
ENST00000219611.7	PF00641.23	zf-RanBP	CL0167	342	368	Domain	17.5	0.0021	1	NA	Complex	Non-reference	1531	1611	4	4	547862	547942
ENST00000219611.7	PF00641.23	zf-RanBP	CL0167	412	441	Domain	28.3	9.1e-7	1	NA	Insertion	Non-reference	1741	1830	4	4	548072	548161
ENST00000219611.7	PF00648.26	Peptidase_C2	CL0125	488	791	Family	277.5	1.3e-82	1	NA	Reference	Reference	1969	2880	5	10	549005	552078
ENST00000219905.13	PF00907.27	T-box	CL0073	77	260	Domain	246.5	1.9e-73	1	NA	Reference	Reference	417	968	2	2	41669123	41669674
ENST00000220325.9	PF16880.10	EHD_N	No_Clan	27	59	Family	56	3.1e-15	1	NA	Reference	Reference	142	240	1	1	41972416	41972318
ENST00000220325.9	PF00350.28	Dynamin_N	CL0023	64	224	Domain	62.3	6.7e-17	1	NA	Reference	Reference	253	735	1	4	41972305	41919462
ENST00000220325.9	PF18150.6	DUF5600	No_Clan	291	397	Domain	158.5	8.7e-47	1	NA	Reference	Reference	934	1254	4	6	41919263	41901080
ENST00000220325.9	PF12763.12	EF-hand_4	CL0220	440	540	Family	52.9	3.5e-14	1	NA	Insertion	Non-reference	1381	1683	6	6	41900953	41900651
ENST00000220562.9	PF03016.20	Exostosin	No_Clan	187	500	Family	162.7	1.4e-47	1	NA	Reference	Reference	1287	2228	3	3	28716618	28717559
ENST00000220562.9	PF09258.15	Glyco_transf_64	CL0110	663	904	Domain	347.2	5e-104	1	NA	Reference	Reference	2715	3440	3	7	28718046	28750818
ENST00000220669.10	PF01428.21	zf-AN1	CL0229	10	48	Family	49.7	3.4e-13	1	NA	Reference	Reference	47	163	1	4	81721254	81715109
