isoform_id	genes	logFC	logCPM	F	PValue	FDR	gene_id	gene_name	transcript_biotype	condition_1	condition_2
ENST00000329992	ENST00000329992.12	-3.179085348699716	6.272679345479644	120.60547851543046	9.654117586281812e-10	1.3573430155370316e-7	ENSG00000137343	ATAT1	protein_coding	FT	RGC
ENST00000310164	ENST00000310164.3	-2.9891458121201566	7.115944262699846	120.28994197965463	9.8682272448807e-10	1.3781966170200387e-7	ENSG00000174460	ZCCHC12	protein_coding	FT	RGC
ENST00000367674	ENST00000367674.7	-7.364668143799667	5.978271844479215	155.61916452686344	1.005618114502929e-9	1.3951452901140305e-7	ENSG00000116147	TNR	protein_coding	FT	RGC
ENST00000257497	ENST00000257497.11	5.421040847116406	4.957304866947604	119.50123876166391	1.0426695330907606e-9	1.4370318453104173e-7	ENSG00000135046	ANXA1	protein_coding	FT	RGC
ENST00000373012	ENST00000373012.5	-2.8909389860401293	6.4501569576494076	119.23679336949135	1.0621683570119955e-9	1.454337575885248e-7	ENSG00000185668	POU3F1	protein_coding	FT	RGC
ENST00000428849	ENST00000428849.7	4.533682905501034	5.060243832500903	118.9351503063626	1.084902826378823e-9	1.475820085052595e-7	ENSG00000237649	KIFC1	protein_coding	FT	RGC
ENST00000263160	ENST00000263160.4	-9.302050420621097	4.276246923937886	127.2334770466034	1.135936027623522e-9	1.5352725059796881e-7	ENSG00000091664	SLC17A6	protein_coding	FT	RGC
ENST00000324768	ENST00000324768.6	-6.4466950610633384	4.598691414380244	117.85165838138299	1.1711045494174705e-9	1.5726582824196532e-7	ENSG00000175874	CREG2	protein_coding	FT	RGC
ENST00000265056	ENST00000265056.12	3.085728813197904	6.262377606646572	117.71211867178116	1.1827453270441288e-9	1.5754555270081604e-7	ENSG00000073111	MCM2	protein_coding	FT	RGC
ENST00000301178	ENST00000301178.9	3.6947125201879216	6.223157158342425	117.6469162081633	1.1882284274537656e-9	1.5754555270081604e-7	ENSG00000167601	AXL	protein_coding	FT	RGC
ENST00000308987	ENST00000308987.6	3.018993824460636	6.741902463117427	116.47254639136678	1.291947788770102e-9	1.702202152638042e-7	ENSG00000173207	CKS1B	protein_coding	FT	RGC
ENST00000295417	ENST00000295417.4	3.127181527495041	6.976598387691397	115.9298144755124	1.3432257521180586e-9	1.7587022675700758e-7	ENSG00000163251	FZD5	protein_coding	FT	RGC
ENST00000439742	ENST00000439742.7	4.183184554368369	5.141920456699597	115.74410098184887	1.3612848287572594e-9	1.7712767625860761e-7	ENSG00000213347	MXD3	protein_coding	FT	RGC
ENST00000613780	ENST00000613780.4	-2.968183274020861	9.887555443483148	115.24082254333815	1.4115861139060402e-9	1.8253899691492367e-7	ENSG00000225783	MIAT	lncRNA	FT	RGC
ENST00000221166	ENST00000221166.10	-5.038062016064067	4.919819730844337	114.92747415375112	1.443938974485255e-9	1.850256388283641e-7	ENSG00000104722	NEFM	protein_coding	FT	RGC
ENST00000298198	ENST00000298198.5	-3.0447549722605345	5.868945047750339	114.88411498406181	1.448479868626269e-9	1.850256388283641e-7	ENSG00000165434	PGM2L1	protein_coding	FT	RGC
ENST00000270221	ENST00000270221.11	4.016321946352636	5.543837550272585	114.30241140329976	1.5109492392058414e-9	1.9100881472661276e-7	ENSG00000142227	EMP3	protein_coding	FT	RGC
ENST00000354232	ENST00000354232.8	-2.6232182237609565	7.216228835227921	114.27872692737351	1.5135549785010127e-9	1.9100881472661276e-7	ENSG00000105379	ETFB	protein_coding	FT	RGC
ENST00000519716	ENST00000519716.7	-3.3282823350395287	5.752337150291661	114.0560183668907	1.5383012046276335e-9	1.9296929302840895e-7	ENSG00000130477	UNC13A	protein_coding	FT	RGC
ENST00000354760	ENST00000354760.4	6.394344419348398	6.495859848233553	149.4951958248354	1.5565609637643641e-9	1.9409759303511703e-7	ENSG00000196431	CRYBA4	protein_coding	FT	RGC
ENST00000315554	ENST00000315554.15	-4.471180335565229	5.111341133399146	113.66349549036414	1.5830108706383965e-9	1.94135185952599e-7	ENSG00000070831	CDC42	protein_coding	FT	RGC
ENST00000330106	ENST00000330106.5	-3.688682641215267	5.160410269336239	113.70980605108734	1.5776620513896053e-9	1.94135185952599e-7	ENSG00000184524	CEND1	protein_coding	FT	RGC
ENST00000367590	ENST00000367590.9	-2.7751090516374552	6.712196501331837	113.64922132762571	1.5846635542457602e-9	1.94135185952599e-7	ENSG00000143324	XPR1	protein_coding	FT	RGC
ENST00000257290	ENST00000257290.10	5.682534072568488	5.802317471588772	122.3159954020235	1.6324087490794048e-9	1.988216911887468e-7	ENSG00000134853	PDGFRA	protein_coding	FT	RGC
ENST00000326080	ENST00000326080.10	4.425186815623164	5.083066482050826	112.93368053242179	1.6700021266328128e-9	2.0222470838630518e-7	ENSG00000170271	FAXDC2	protein_coding	FT	RGC
ENST00000341772	ENST00000341772.5	-2.744332443086044	7.225602376749073	112.41631766065568	1.7348639003885325e-9	2.0767807913851068e-7	ENSG00000187957	DNER	protein_coding	FT	RGC
ENST00000375662	ENST00000375662.5	-3.7367483784481865	5.682210965931579	112.46691809094231	1.7283990207183507e-9	2.0767807913851068e-7	ENSG00000185519	FAM131C	protein_coding	FT	RGC
ENST00000275517	ENST00000275517.8	4.427503234819364	4.962141709691845	110.53164928995407	1.9957597363208816e-9	2.3737547609006417e-7	ENSG00000146670	CDCA5	protein_coding	FT	RGC
ENST00000360319	ENST00000360319.9	3.562856829389369	5.7069605414143165	110.46593336968583	2.0056069152676195e-9	2.3737547609006417e-7	ENSG00000196924	FLNA	protein_coding	FT	RGC
ENST00000252593	ENST00000252593.7	6.165906060063972	4.507319166901189	110.37144618907404	2.019859435625622e-9	2.3771929953326493e-7	ENSG00000130303	BST2	protein_coding	FT	RGC
ENST00000366999	ENST00000366999.9	6.1848550362936	4.5658758642310815	109.96318167944477	2.0827407944421317e-9	2.424363035572447e-7	ENSG00000117650	NEK2	protein_coding	FT	RGC
ENST00000369849	ENST00000369849.9	-3.298738843802308	8.87353042274885	109.96098846325542	2.0830843782664584e-9	2.424363035572447e-7	ENSG00000148798	INA	protein_coding	FT	RGC
ENST00000327381	ENST00000327381.7	-2.881667417100964	6.129409530171812	109.382855757683	2.175873782338427e-9	2.518363528519763e-7	ENSG00000206579	XKR4	protein_coding	FT	RGC
ENST00000382349	ENST00000382349.5	-4.367739617954644	4.731213619086985	109.28702369404206	2.191691026071003e-9	2.5227327090748047e-7	ENSG00000205922	ONECUT3	protein_coding	FT	RGC
ENST00000377670	ENST00000377670.9	2.945901128799842	6.772380606474559	108.97788164256961	2.243586859707933e-9	2.56835525267877e-7	ENSG00000124440	HIF3A	protein_coding	FT	RGC
ENST00000252999	ENST00000252999.7	2.7338753789700903	6.7090503837978765	107.63540516606058	2.4852369490592655e-9	2.817604916144255e-7	ENSG00000130702	LAMA5	protein_coding	FT	RGC
ENST00000374561	ENST00000374561.6	2.737775668704825	10.034469385478861	107.61975373918796	2.4882185760021346e-9	2.817604916144255e-7	ENSG00000117318	ID3	protein_coding	FT	RGC
ENST00000396426	ENST00000396426.7	-2.5933684870125178	7.4620537671555365	107.38532328449459	2.5333537964593213e-9	2.853291864625071e-7	ENSG00000100167	SEPTIN3	protein_coding	FT	RGC
ENST00000273067	ENST00000273067.5	-4.877925202695879	4.53608540583042	106.2782123676621	2.759081716504113e-9	3.0909092448686987e-7	ENSG00000144583	MARCHF4	protein_coding	FT	RGC
ENST00000310045	ENST00000310045.9	3.219881183516418	5.704465596565275	105.48719508293722	2.933947927577063e-9	3.269323145468718e-7	ENSG00000171451	DSEL	protein_coding	FT	RGC
ENST00000396204	ENST00000396204.2	-3.1053458727572556	6.474462664993367	104.90411874691068	3.0706775177635895e-9	3.4035779534195467e-7	ENSG00000198963	RORB	protein_coding	FT	RGC
ENST00000301634	ENST00000301634.12	6.0872530931687985	4.4748748447322555	104.06208237376303	3.280709743851776e-9	3.5831683287268893e-7	ENSG00000167900	TK1	protein_coding	FT	RGC
ENST00000303991	ENST00000303991.5	-3.099874167398814	5.86206014987736	104.14641113219638	3.2589767864438027e-9	3.5831683287268893e-7	ENSG00000169258	GPRIN1	protein_coding	FT	RGC
ENST00000378453	ENST00000378453.4	2.941103260588864	9.920434066563086	104.04931096631576	3.2840150800303724e-9	3.5831683287268893e-7	ENSG00000197921	HES5	protein_coding	FT	RGC
ENST00000222256	ENST00000222256.9	-2.8886614325016686	7.578471467962361	103.82609622587803	3.3423823559832746e-9	3.6279568899219493e-7	ENSG00000105649	RAB3A	protein_coding	FT	RGC
ENST00000375980	ENST00000375980.9	2.700966686203579	6.920663247538495	103.65087082708807	3.3890036779161497e-9	3.659599899415743e-7	ENSG00000142634	EFHD2	protein_coding	FT	RGC
ENST00000316623	ENST00000316623.10	5.270902240495301	4.570608033654	103.34404130902173	3.4723790421873925e-9	3.7304035156299327e-7	ENSG00000166147	FBN1	protein_coding	FT	RGC
ENST00000256646	ENST00000256646.7	4.198608529716688	5.088006495871576	102.87897772035146	3.6031015856832446e-9	3.841339016548087e-7	ENSG00000134250	NOTCH2	protein_coding	FT	RGC
ENST00000425538	ENST00000425538.6	6.118658824544289	4.461901464473849	102.84690632144373	3.6123146033699612e-9	3.841339016548087e-7	ENSG00000141052	MYOCD	protein_coding	FT	RGC
ENST00000260126	ENST00000260126.9	-3.4266609506122525	5.162507260040194	102.74888768837543	3.6406335789732438e-9	3.8519006487833573e-7	ENSG00000137571	SLCO5A1	protein_coding	FT	RGC
ENST00000287598	ENST00000287598.11	5.6414741971852	4.513775356255492	102.59451091299091	3.6857334614706282e-9	3.880021622329055e-7	ENSG00000156970	BUB1B	protein_coding	FT	RGC
ENST00000392194	ENST00000392194.5	-2.621602218011979	7.709185941102971	102.4342632073621	3.7332017920088e-9	3.9103422170396176e-7	ENSG00000078018	MAP2	protein_coding	FT	RGC
ENST00000274026	ENST00000274026.10	4.300111780081507	5.070028390381836	102.30841710191147	3.770952914697711e-9	3.930233463184196e-7	ENSG00000145386	CCNA2	protein_coding	FT	RGC
ENST00000395119	ENST00000395119.7	2.7372128328916268	7.6388567615862355	102.02494171338685	3.857542642743883e-9	3.990119815582217e-7	ENSG00000104529	EEF1D	protein_coding	FT	RGC
ENST00000409197	ENST00000409197.5	5.677670973432963	4.5487412831293215	101.99599986679152	3.8665059075048456e-9	3.990119815582217e-7	ENSG00000077380	DYNC1I2	protein_coding	FT	RGC
ENST00000358117	ENST00000358117.10	-2.9236805970200934	6.493344134143425	101.7019086598611	3.958900970349991e-9	4.0654419817579393e-7	ENSG00000066382	MPPED2	protein_coding	FT	RGC
ENST00000502798	ENST00000502798.7	-5.029599427291739	4.400435239869572	101.00993028306964	4.186064950004471e-9	4.277749982324081e-7	ENSG00000122012	SV2C	protein_coding	FT	RGC
ENST00000375535	ENST00000375535.4	2.9275006270552053	8.055213419297546	100.11589202191277	4.501137292835553e-9	4.5773944246413595e-7	ENSG00000117122	MFAP2	protein_coding	FT	RGC
ENST00000562532	ENST00000562532.3	-3.3109249498789066	6.229879003140769	99.79638199736159	4.620014825717945e-9	4.6755889170997697e-7	ENSG00000260903	XKR7	protein_coding	FT	RGC
ENST00000325404	ENST00000325404.3	2.5841521922498383	6.985646476819084	99.60537292574115	4.692734762304691e-9	4.7263509872846626e-7	ENSG00000181449	SOX2	protein_coding	FT	RGC
ENST00000480013	ENST00000480013.6	-2.574470818050646	7.339625129688132	99.44277937975787	4.755632724765894e-9	4.7667822943119963e-7	ENSG00000163539	CLASP2	protein_coding	FT	RGC
ENST00000246186	ENST00000246186.8	-3.220182375334542	5.323355838709588	99.17478742874749	4.86134411787122e-9	4.849537996442104e-7	ENSG00000125966	MMP24	protein_coding	FT	RGC
ENST00000371542	ENST00000371542.3	-2.9914947637060405	5.555744850435757	99.07782014634951	4.90023048584982e-9	4.865162485690421e-7	ENSG00000184709	LRRC26	protein_coding	FT	RGC
ENST00000302277	ENST00000302277.7	-4.670136647645133	4.704094648712161	99.01027050180181	4.927522508296541e-9	4.869182501240765e-7	ENSG00000170396	ZNF804A	protein_coding	FT	RGC
ENST00000374695	ENST00000374695.8	3.5058833249150596	5.684545561884017	98.8924280051576	4.975536896870264e-9	4.8935456550486e-7	ENSG00000142798	HSPG2	protein_coding	FT	RGC
ENST00000307227	ENST00000307227.10	3.197054591063452	5.522403145658707	98.37165342416935	5.19399846980643e-9	5.084536165606303e-7	ENSG00000172340	SUCLG2	protein_coding	FT	RGC
ENST00000592540	ENST00000592540.6	5.675828316621775	4.544742107270733	97.18537016114905	5.7322566055164075e-9	5.585350866463406e-7	ENSG00000161888	SPC24	protein_coding	FT	RGC
ENST00000680588	ENST00000680588.1	5.975202864321302	4.328927553859162	97.11078132408583	5.7681019569537056e-9	5.594257772973295e-7	ENSG00000185885	IFITM1	protein_coding	FT	RGC
ENST00000316554	ENST00000316554.5	-3.9114071741046055	5.291608445902412	96.8054170142377	5.917453625108496e-9	5.712660644810963e-7	ENSG00000177875	CCDC184	protein_coding	FT	RGC
ENST00000642040	ENST00000642040.1	-3.0864452935285347	5.428387050944673	96.1457747274291	6.254868004211256e-9	6.010698615606495e-7	ENSG00000073910	FRY	protein_coding	FT	RGC
ENST00000310418	ENST00000310418.9	-3.501481236489972	5.731165833107878	96.03847241351019	6.311736603094783e-9	6.037651602659023e-7	ENSG00000175416	CLTB	protein_coding	FT	RGC
ENST00000377047	ENST00000377047.9	3.0679284550855455	6.272957294847859	94.8567278643356	6.977261229142918e-9	6.643938431332499e-7	ENSG00000183098	GPC6	protein_coding	FT	RGC
ENST00000409773	ENST00000409773.5	-3.239833770611448	5.921731234129885	94.79009360705173	7.0170307536954765e-9	6.651573631636494e-7	ENSG00000077380	DYNC1I2	protein_coding	FT	RGC
ENST00000164024	ENST00000164024.5	-2.7516345824064903	6.343284078135318	94.30295326160946	7.315489555048044e-9	6.903251832824391e-7	ENSG00000008300	CELSR3	protein_coding	FT	RGC
ENST00000312828	ENST00000312828.4	-3.83858170284929	6.186819788877729	103.41203189517509	7.522981818772778e-9	7.067217314864167e-7	ENSG00000176641	RNF152	protein_coding	FT	RGC
ENST00000270631	ENST00000270631.2	2.9745356061202632	6.892470257761796	93.90062576611483	7.572566903450334e-9	7.08204035983844e-7	ENSG00000142538	PTH2	protein_coding	FT	RGC
ENST00000333598	ENST00000333598.8	-8.903840675344357	3.9187010254578905	99.93675328445686	7.70383327388552e-9	7.172782366872345e-7	ENSG00000183019	MCEMP1	protein_coding	FT	RGC
ENST00000323224	ENST00000323224.7	2.9099214884694242	5.835910729992629	93.12622311815842	8.095935826267054e-9	7.504502638250819e-7	ENSG00000176890	TYMS	protein_coding	FT	RGC
ENST00000200557	ENST00000200557.11	-3.0092746533266403	5.817944887835496	93.02194390435062	8.169411829243496e-9	7.509034054936736e-7	ENSG00000073670	ADAM11	protein_coding	FT	RGC
ENST00000430034	ENST00000430034.1	3.9338981707164375	5.781624356208158	93.01756532207094	8.172513077118601e-9	7.509034054936736e-7	ENSG00000240801		lncRNA	FT	RGC
ENST00000294484	ENST00000294484.7	-2.7862019429411506	6.177704397936259	92.24562655240551	8.740127339416768e-9	7.992870245181064e-7	ENSG00000204624	DISP3	protein_coding	FT	RGC
ENST00000427335	ENST00000427335.6	3.7654772444645426	4.913567294181751	92.19948615076717	8.775407687200558e-9	7.992870245181064e-7	ENSG00000090530	P3H2	protein_coding	FT	RGC
ENST00000361216	ENST00000361216.8	5.888341500090879	4.246635355508206	92.07279443801255	8.8730910912537e-9	8.046856505223972e-7	ENSG00000018625	ATP1A2	protein_coding	FT	RGC
ENST00000378961	ENST00000378961.9	-3.064393898131026	6.356814735075567	91.9560126176832	8.964197666349532e-9	8.094438660015359e-7	ENSG00000089199	CHGB	protein_coding	FT	RGC
ENST00000611870	ENST00000611870.5	-8.878718431125817	3.899545110802667	97.78627771375912	9.125373107886721e-9	8.204611211893516e-7	ENSG00000152910	CNTNAP4	protein_coding	FT	RGC
ENST00000222812	ENST00000222812.8	-4.088955272764924	5.080723115877998	91.66946134129877	9.192155432502152e-9	8.229336075020837e-7	ENSG00000106089	STX1A	protein_coding	FT	RGC
ENST00000294964	ENST00000294964.6	2.6057250331012956	6.873425512923881	91.59545067987774	9.252067254088486e-9	8.247725825782965e-7	ENSG00000162878	PKDCC	protein_coding	FT	RGC
ENST00000228741	ENST00000228741.8	4.648173148692785	4.509896529856522	90.97699326650074	9.769902882104113e-9	8.6157357898008e-7	ENSG00000111145	ELK3	protein_coding	FT	RGC
ENST00000261275	ENST00000261275.5	-3.5207525602766974	4.857007886806433	91.01805730448284	9.73454582087269e-9	8.6157357898008e-7	ENSG00000104059	ENTREP2	protein_coding	FT	RGC
ENST00000320238	ENST00000320238.3	-3.811822869127165	4.77233908303495	90.95572380404172	9.788272079682039e-9	8.6157357898008e-7	ENSG00000177551	NHLH2	protein_coding	FT	RGC
ENST00000333337	ENST00000333337.3	-4.823911926604012	4.514273425568221	90.88369451327284	9.850763333097128e-9	8.634461969249026e-7	ENSG00000205927	OLIG2	protein_coding	FT	RGC
ENST00000355300	ENST00000355300.7	-2.8060662342432554	5.633597994098976	90.75938343981697	9.959651825163641e-9	8.693531086889712e-7	ENSG00000169783	LINGO1	protein_coding	FT	RGC
ENST00000341156	ENST00000341156.9	-5.142904512762531	4.221590422746411	90.61904514589423	1.008417855965342e-8	8.765703595277158e-7	ENSG00000135454	B4GALNT1	protein_coding	FT	RGC
ENST00000585124	ENST00000585124.6	5.854197352340771	4.215060660322886	90.56658522331138	1.0131168464196366e-8	8.770159014729325e-7	ENSG00000178999	AURKB	protein_coding	FT	RGC
ENST00000373736	ENST00000373736.7	-2.5611418626783236	6.440866068305944	90.37938750351658	1.0300827643728867e-8	8.880330794587491e-7	ENSG00000084628	NKAIN1	protein_coding	FT	RGC
ENST00000368984	ENST00000368984.8	2.7478369027563603	6.490236898307979	90.30916487284838	1.036527806370561e-8	8.8992709080561e-7	ENSG00000166033	HTRA1	protein_coding	FT	RGC
ENST00000528499	ENST00000528499.5	2.7009412653934373	6.106970444951874	90.2086299616675	1.045832533254268e-8	8.942508464956596e-7	ENSG00000084234	APLP2	protein_coding	FT	RGC
ENST00000346798	ENST00000346798.8	6.643876779946736	4.1590980518416485	90.02495070580854	1.0630715071070041e-8	9.052961383083182e-7	ENSG00000142192	APP	protein_coding	FT	RGC
ENST00000556766	ENST00000556766.6	-3.2843170537735062	5.316911045273591	89.77840162471985	1.08670611793199e-8	9.216763750832898e-7	ENSG00000186469	GNG2	protein_coding	FT	RGC
ENST00000286307	ENST00000286307.6	-2.564812053795033	6.1436532246793725	89.28004897065563	1.136270618141251e-8	9.59827950783914e-7	ENSG00000155858	LSM11	protein_coding	FT	RGC
ENST00000315323	ENST00000315323.5	3.0445607615366304	5.607298480625083	89.11973664819355	1.1527412294300552e-8	9.69830362061455e-7	ENSG00000180340	FZD2	protein_coding	FT	RGC
ENST00000256442	ENST00000256442.10	4.4161270653881814	4.665528803775363	89.00045156155778	1.1651676837265175e-8	9.763639122554726e-7	ENSG00000134057	CCNB1	protein_coding	FT	RGC
ENST00000361823	ENST00000361823.9	5.869214002362771	4.2302634044623	88.92210071399276	1.173410271522266e-8	9.793534572956155e-7	ENSG00000083067	TRPM3	protein_coding	FT	RGC
ENST00000215855	ENST00000215855.7	5.671836897405802	4.540306028469582	88.75585390139996	1.1911136273285076e-8	9.901841023374962e-7	ENSG00000100053	CRYBB3	protein_coding	FT	RGC
ENST00000393917	ENST00000393917.6	-3.823279034530705	7.197314386841559	109.78338951591489	1.2629031317559365e-8	1.0457137433658147e-6	ENSG00000144834	TAGLN3	protein_coding	FT	RGC
ENST00000282878	ENST00000282878.6	-3.8305090365742225	4.697815409185372	87.02406016295383	1.3941412126547516e-8	1.1498371757442674e-6	ENSG00000152932	RAB3C	protein_coding	FT	RGC
